playerId,season,name,team,position,situation,games_played,icetime,xGoals,goals,unblocked_shot_attempts,xRebounds,rebounds,xFreeze,freeze,xOnGoal,ongoal,xPlayStopped,playStopped,xPlayContinuedInZone,playContinuedInZone,xPlayContinuedOutsideZone,playContinuedOutsideZone,flurryAdjustedxGoals,lowDangerShots,mediumDangerShots,highDangerShots,lowDangerxGoals,mediumDangerxGoals,highDangerxGoals,lowDangerGoals,mediumDangerGoals,highDangerGoals,blocked_shot_attempts,penalityMinutes,penalties
8477970,2022,Vitek Vanecek,NJD,G,5on5,52,144329.0,91.95,87.0,2117.0,70.87,93.0,270.63,169.0,1114.31,1070.0,44.04,35.0,613.94,545.0,467.53,638.0,89.44,1144.0,338.0,71.0,32.5,41.02,18.43,29.0,34.0,24.0,564.0,2.0,1.0
8477970,2022,Vitek Vanecek,NJD,G,4on5,52,14736.0,20.23,19.0,359.0,16.92,21.0,39.0,18.0,189.21,182.0,1.37,0.0,118.86,108.0,62.77,94.0,19.22,189.0,50.0,25.0,4.55,5.93,9.75,2.0,8.0,9.0,95.0,0.0,0.0
8477970,2022,Vitek Vanecek,NJD,G,5on4,52,12291.0,3.71,5.0,61.0,1.76,0.0,5.56,3.0,39.24,34.0,6.32,4.0,11.55,12.0,26.28,30.0,3.69,34.0,11.0,5.0,0.95,1.33,1.43,1.0,2.0,2.0,11.0,0.0,0.0
8474593,2022,Jacob Markstrom,CGY,G,other,59,4373.0,13.01,12.0,132.0,5.95,7.0,14.49,9.0,79.4,79.0,1.51,4.0,41.46,37.0,27.44,38.0,11.67,50.0,37.0,18.0,2.21,4.69,6.11,3.0,4.0,5.0,27.0,0.0,0.0
8474593,2022,Jacob Markstrom,CGY,G,all,59,204650.0,162.9,166.0,2852.0,109.48,159.0,362.55,373.0,1590.64,1542.0,66.2,46.0,841.35,584.0,632.76,822.0,155.39,1509.0,472.0,180.0,45.82,58.82,58.25,49.0,63.0,54.0,691.0,4.0,2.0
8474593,2022,Jacob Markstrom,CGY,G,5on5,59,165686.0,114.09,121.0,2219.0,80.56,123.0,291.29,307.0,1220.67,1182.0,52.23,31.0,643.64,432.0,492.51,635.0,109.93,1201.0,339.0,122.0,36.65,42.45,35.0,42.0,46.0,33.0,557.0,2.0,1.0
8474593,2022,Jacob Markstrom,CGY,G,4on5,59,17676.0,27.7,25.0,396.0,19.06,19.0,45.87,49.0,221.02,207.0,3.07,2.0,133.4,102.0,70.69,99.0,26.05,201.0,73.0,30.0,4.84,8.61,14.25,3.0,9.0,13.0,92.0,2.0,1.0
8474593,2022,Jacob Markstrom,CGY,G,5on4,59,16915.0,4.95,4.0,75.0,2.45,5.0,6.71,6.0,48.58,53.0,8.84,9.0,14.13,7.0,33.33,40.0,4.76,43.0,14.0,6.0,1.43,1.84,1.68,0.0,3.0,1.0,12.0,0.0,0.0
8470594,2022,Marc-Andre Fleury,MIN,G,other,46,4510.0,10.57,11.0,124.0,5.67,11.0,14.26,10.0,72.91,75.0,2.25,2.0,38.24,32.0,23.78,31.0,9.11,47.0,34.0,14.0,1.85,4.24,4.49,1.0,6.0,4.0,29.0,0.0,0.0
8470594,2022,Marc-Andre Fleury,MIN,G,all,46,159257.0,132.55,126.0,2527.0,93.06,123.0,306.06,238.0,1331.01,1367.0,44.91,48.0,736.65,589.0,521.44,699.0,124.47,1288.0,414.0,132.0,38.16,50.21,44.18,43.0,55.0,28.0,693.0,2.0,1.0
8470594,2022,Marc-Andre Fleury,MIN,G,5on5,46,128249.0,90.18,84.0,1979.0,68.79,90.0,246.28,189.0,1032.46,1058.0,33.83,40.0,568.34,456.0,419.0,557.0,86.28,1040.0,305.0,82.0,30.62,36.76,22.8,36.0,36.0,12.0,552.0,0.0,0.0
8470594,2022,Marc-Andre Fleury,MIN,G,4on5,46,13882.0,29.12,30.0,381.0,17.2,22.0,42.06,36.0,201.02,210.0,1.14,1.0,121.89,96.0,62.15,88.0,26.42,178.0,69.0,32.0,4.94,8.49,15.69,5.0,13.0,12.0,102.0,0.0,0.0
8470594,2022,Marc-Andre Fleury,MIN,G,5on4,46,12616.0,2.61,1.0,38.0,1.33,0.0,3.08,2.0,23.07,22.0,7.55,4.0,7.42,5.0,15.84,22.0,2.59,21.0,6.0,4.0,0.67,0.73,1.2,1.0,0.0,0.0,7.0,2.0,1.0
8481033,2022,Akira Schmid,NJD,G,other,18,1200.0,2.42,0.0,38.0,1.62,3.0,4.13,3.0,21.2,21.0,0.63,0.0,12.28,16.0,7.87,7.0,2.26,17.0,10.0,2.0,0.74,1.24,0.44,0.0,0.0,0.0,9.0,0.0,0.0
8481033,2022,Akira Schmid,NJD,G,all,18,54081.0,40.18,32.0,784.0,28.95,37.0,96.98,78.0,416.81,408.0,18.44,12.0,230.83,216.0,168.03,206.0,38.77,419.0,125.0,35.0,12.84,15.6,11.74,4.0,19.0,9.0,205.0,0.0,0.0
8481033,2022,Akira Schmid,NJD,G,5on5,18,46008.0,29.25,24.0,630.0,21.56,30.0,79.78,67.0,326.08,316.0,14.91,9.0,180.4,160.0,132.95,165.0,28.38,333.0,97.0,25.0,10.02,12.08,7.14,4.0,17.0,3.0,175.0,0.0,0.0
8481033,2022,Akira Schmid,NJD,G,4on5,18,3071.0,7.43,8.0,85.0,4.75,4.0,9.93,7.0,50.8,51.0,0.29,0.0,29.48,32.0,15.76,17.0,7.06,46.0,15.0,8.0,1.33,1.93,4.16,0.0,2.0,6.0,16.0,0.0,0.0
8481033,2022,Akira Schmid,NJD,G,5on4,18,3802.0,0.46,0.0,15.0,0.38,0.0,1.38,0.0,9.1,11.0,2.18,3.0,3.2,2.0,7.25,11.0,0.46,13.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
8475831,2022,Philipp Grubauer,SEA,G,other,39,2519.0,5.61,8.0,57.0,2.37,5.0,5.19,2.0,30.04,29.0,1.0,0.0,16.96,18.0,8.89,6.0,5.18,19.0,11.0,10.0,0.77,1.22,3.63,1.0,5.0,2.0,17.0,0.0,0.0
8475831,2022,Philipp Grubauer,SEA,G,all,39,123937.0,97.32,98.0,1798.0,70.49,102.0,225.23,177.0,968.59,930.0,35.82,31.0,532.7,448.0,375.78,481.0,93.45,925.0,309.0,100.0,25.88,38.6,32.84,30.0,37.0,31.0,464.0,0.0,0.0
8475831,2022,Philipp Grubauer,SEA,G,5on5,39,101724.0,74.06,67.0,1459.0,54.04,83.0,187.19,145.0,779.94,740.0,29.26,23.0,422.57,364.0,308.93,390.0,71.3,744.0,257.0,72.0,21.2,32.56,20.3,22.0,28.0,17.0,386.0,0.0,0.0
8475831,2022,Philipp Grubauer,SEA,G,4on5,39,9810.0,15.7,20.0,251.0,12.9,14.0,29.06,29.0,137.42,142.0,0.68,1.0,85.24,62.0,44.51,65.0,15.04,143.0,32.0,17.0,3.39,3.62,8.7,5.0,3.0,12.0,59.0,0.0,0.0
8475831,2022,Philipp Grubauer,SEA,G,5on4,39,9884.0,1.21,3.0,23.0,0.81,0.0,2.57,1.0,14.85,15.0,4.67,6.0,5.33,3.0,10.55,14.0,1.2,14.0,6.0,1.0,0.3,0.7,0.21,2.0,1.0,0.0,2.0,0.0,0.0
8476234,2022,Keith Kinkaid,COL,G,other,2,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8476234,2022,Keith Kinkaid,COL,G,all,2,5271.0,4.19,2.0,74.0,3.24,5.0,9.96,10.0,43.45,40.0,1.56,0.0,23.85,18.0,16.33,24.0,3.67,44.0,10.0,5.0,1.28,1.31,1.59,0.0,1.0,1.0,15.0,0.0,0.0
8476234,2022,Keith Kinkaid,COL,G,5on5,2,4203.0,3.03,1.0,63.0,2.56,4.0,8.53,8.0,36.38,34.0,1.21,0.0,20.61,17.0,14.09,20.0,2.55,40.0,7.0,3.0,1.1,0.9,1.03,0.0,1.0,0.0,13.0,0.0,0.0
8476234,2022,Keith Kinkaid,COL,G,4on5,2,480.0,0.83,0.0,8.0,0.58,1.0,1.22,2.0,5.4,4.0,0.06,0.0,2.85,1.0,1.32,3.0,0.78,3.0,3.0,1.0,0.15,0.41,0.27,0.0,0.0,0.0,1.0,0.0,0.0
8476234,2022,Keith Kinkaid,COL,G,5on4,2,464.0,0.33,1.0,3.0,0.1,0.0,0.21,0.0,1.68,2.0,0.25,0.0,0.38,0.0,0.92,1.0,0.33,1.0,0.0,1.0,0.03,0.0,0.3,0.0,0.0,1.0,1.0,0.0,0.0
8477465,2022,Tristan Jarry,PIT,G,other,47,3587.0,8.73,11.0,115.0,5.48,5.0,13.8,13.0,70.82,71.0,1.64,1.0,43.07,36.0,23.65,32.0,8.23,50.0,40.0,7.0,1.84,4.81,2.08,0.0,7.0,4.0,18.0,0.0,0.0
8477465,2022,Tristan Jarry,PIT,G,all,47,159002.0,125.18,128.0,2589.0,96.44,109.0,321.56,266.0,1382.79,1414.0,50.94,45.0,762.49,658.0,559.74,719.0,120.48,1403.0,403.0,105.0,39.93,48.57,36.68,31.0,59.0,38.0,678.0,2.0,1.0
8477465,2022,Tristan Jarry,PIT,G,5on5,47,126854.0,88.86,89.0,2029.0,70.3,82.0,259.41,203.0,1069.78,1086.0,40.42,35.0,583.8,514.0,441.04,569.0,85.89,1107.0,303.0,69.0,32.44,36.22,20.19,29.0,43.0,17.0,550.0,2.0,1.0
8477465,2022,Tristan Jarry,PIT,G,4on5,47,13846.0,22.62,24.0,380.0,18.1,20.0,42.4,46.0,196.75,206.0,1.27,2.0,121.37,97.0,64.14,81.0,21.49,209.0,41.0,25.0,4.36,4.83,13.43,2.0,6.0,16.0,105.0,0.0,0.0
8477465,2022,Tristan Jarry,PIT,G,5on4,47,14715.0,4.77,3.0,62.0,2.45,2.0,5.7,4.0,43.89,49.0,7.54,7.0,13.6,11.0,30.15,36.0,4.67,36.0,18.0,4.0,1.22,2.57,0.98,0.0,2.0,1.0,4.0,0.0,0.0
8479312,2022,Alex Lyon,FLA,G,other,15,1491.0,2.41,3.0,40.0,1.74,3.0,4.67,6.0,21.43,24.0,0.53,0.0,12.02,9.0,6.29,7.0,2.21,19.0,6.0,3.0,0.65,0.8,0.96,1.0,2.0,0.0,12.0,0.0,0.0
8479312,2022,Alex Lyon,FLA,G,all,15,53591.0,50.53,43.0,914.0,36.49,58.0,120.2,108.0,501.67,489.0,18.25,10.0,265.96,221.0,191.91,236.0,47.86,471.0,157.0,54.0,13.37,20.29,16.88,16.0,16.0,11.0,232.0,0.0,0.0
8479312,2022,Alex Lyon,FLA,G,5on5,15,42779.0,36.23,30.0,707.0,26.13,42.0,95.01,79.0,382.79,366.0,13.94,9.0,201.57,166.0,149.25,193.0,34.69,364.0,123.0,34.0,10.51,16.2,9.53,11.0,12.0,7.0,186.0,0.0,0.0
8479312,2022,Alex Lyon,FLA,G,4on5,15,4506.0,9.73,6.0,137.0,7.34,13.0,17.14,20.0,77.59,77.0,0.4,0.0,44.29,38.0,23.94,24.0,8.81,70.0,21.0,14.0,1.61,2.42,5.69,3.0,0.0,3.0,32.0,0.0,0.0
8479312,2022,Alex Lyon,FLA,G,5on4,15,4815.0,1.21,2.0,21.0,0.76,0.0,2.03,2.0,13.19,15.0,3.11,1.0,4.78,6.0,9.75,9.0,1.19,15.0,3.0,1.0,0.55,0.42,0.24,1.0,1.0,0.0,2.0,0.0,0.0
8473503,2022,James Reimer,SJS,G,other,43,3125.0,10.36,10.0,123.0,5.7,11.0,14.42,10.0,72.74,72.0,1.14,1.0,38.19,26.0,25.55,37.0,8.94,62.0,22.0,13.0,2.82,2.72,4.82,4.0,2.0,4.0,26.0,0.0,0.0
8473503,2022,James Reimer,SJS,G,all,43,152280.0,135.69,147.0,2524.0,99.52,132.0,310.26,337.0,1371.5,1335.0,39.69,36.0,758.46,575.0,546.19,660.0,128.62,1344.0,412.0,140.0,42.7,50.27,42.71,56.0,58.0,33.0,628.0,2.0,1.0
8473503,2022,James Reimer,SJS,G,5on5,43,125592.0,96.43,112.0,1981.0,73.07,100.0,247.21,267.0,1057.89,1032.0,33.07,30.0,588.08,446.0,431.05,512.0,92.98,1062.0,320.0,89.0,33.08,39.1,24.24,48.0,48.0,16.0,510.0,0.0,0.0
8473503,2022,James Reimer,SJS,G,4on5,43,11781.0,21.93,18.0,346.0,18.0,18.0,40.75,51.0,190.32,175.0,0.46,0.0,115.88,93.0,59.08,76.0,20.1,178.0,60.0,24.0,5.47,7.01,9.45,4.0,6.0,8.0,84.0,0.0,0.0
8473503,2022,James Reimer,SJS,G,5on4,43,11782.0,4.71,6.0,55.0,1.91,1.0,5.21,8.0,36.78,41.0,4.85,5.0,11.36,6.0,24.69,27.0,4.58,34.0,6.0,9.0,1.05,0.86,2.8,0.0,2.0,4.0,6.0,2.0,1.0
8477480,2022,Eric Comrie,BUF,G,other,19,2469.0,3.76,4.0,65.0,3.11,4.0,7.44,6.0,37.24,38.0,0.63,1.0,23.69,20.0,11.79,17.0,3.46,35.0,14.0,2.0,1.38,1.79,0.6,1.0,3.0,0.0,14.0,0.0,0.0
8477480,2022,Eric Comrie,BUF,G,all,19,66719.0,61.14,68.0,998.0,42.07,63.0,131.15,123.0,582.57,594.0,19.0,21.0,316.84,244.0,227.53,289.0,58.26,550.0,189.0,59.0,17.87,23.21,20.05,22.0,26.0,20.0,200.0,2.0,1.0
8477480,2022,Eric Comrie,BUF,G,5on5,19,53413.0,43.36,49.0,771.0,30.78,48.0,104.42,105.0,445.44,458.0,14.97,15.0,240.56,182.0,177.08,218.0,41.17,425.0,146.0,40.0,14.29,17.86,11.21,19.0,20.0,10.0,160.0,2.0,1.0
8477480,2022,Eric Comrie,BUF,G,4on5,19,4539.0,10.76,13.0,123.0,6.7,10.0,15.33,10.0,73.57,71.0,0.53,0.0,43.27,35.0,22.45,31.0,10.44,69.0,20.0,12.0,1.53,2.36,6.87,2.0,2.0,9.0,22.0,0.0,0.0
8477480,2022,Eric Comrie,BUF,G,5on4,19,6298.0,2.65,2.0,33.0,1.23,1.0,3.32,1.0,22.82,23.0,2.85,5.0,6.93,5.0,15.21,21.0,2.64,21.0,4.0,5.0,0.67,0.6,1.38,0.0,1.0,1.0,3.0,0.0,0.0
8476434,2022,John Gibson,ANA,G,other,53,4268.0,13.88,10.0,157.0,7.45,9.0,17.4,14.0,92.19,89.0,1.39,1.0,50.47,57.0,30.63,31.0,12.31,69.0,41.0,13.0,2.84,5.8,5.24,3.0,2.0,5.0,34.0,2.0,1.0
8476434,2022,John Gibson,ANA,G,all,53,180295.0,188.47,200.0,3380.0,136.35,206.0,434.68,371.0,1896.3,1983.0,44.98,32.0,1055.44,879.0,750.52,913.0,178.43,1866.0,569.0,194.0,55.57,70.2,62.7,58.0,91.0,51.0,751.0,12.0,6.0
8476434,2022,John Gibson,ANA,G,5on5,53,149924.0,136.55,142.0,2733.0,104.59,168.0,360.86,307.0,1514.7,1600.0,36.19,29.0,840.99,682.0,617.2,763.0,130.48,1535.0,444.0,132.0,46.13,54.75,35.67,53.0,70.0,19.0,622.0,10.0,5.0
8476434,2022,John Gibson,ANA,G,4on5,53,13880.0,33.51,42.0,437.0,22.26,27.0,51.37,47.0,252.45,256.0,0.94,1.0,152.03,131.0,79.38,92.0,31.14,238.0,65.0,44.0,5.87,7.23,20.41,2.0,14.0,26.0,90.0,0.0,0.0
8476434,2022,John Gibson,ANA,G,5on4,53,12223.0,3.67,3.0,45.0,1.65,2.0,4.07,2.0,30.88,32.0,6.36,1.0,9.31,9.0,20.39,24.0,3.65,21.0,15.0,4.0,0.59,1.92,1.16,0.0,2.0,1.0,5.0,0.0,0.0
8478902,2022,Erik Kallgren,TOR,G,other,10,747.0,2.33,3.0,21.0,1.05,2.0,2.14,1.0,12.36,11.0,0.26,2.0,6.48,4.0,3.6,6.0,2.05,4.0,9.0,3.0,0.17,1.21,0.95,0.0,2.0,1.0,5.0,0.0,0.0
8478902,2022,Erik Kallgren,TOR,G,all,10,33700.0,24.43,25.0,473.0,18.42,29.0,58.99,58.0,260.14,246.0,10.01,9.0,146.28,105.0,107.19,134.0,23.49,248.0,97.0,19.0,6.85,11.85,5.74,5.0,13.0,7.0,109.0,0.0,0.0
8478902,2022,Erik Kallgren,TOR,G,5on5,10,27978.0,18.41,14.0,385.0,14.65,25.0,50.84,54.0,215.95,204.0,7.87,7.0,119.66,86.0,90.34,110.0,17.82,214.0,74.0,13.0,6.06,9.01,3.33,3.0,8.0,3.0,84.0,0.0,0.0
8478902,2022,Erik Kallgren,TOR,G,4on5,10,2280.0,3.08,5.0,57.0,2.4,2.0,5.03,2.0,25.73,24.0,0.17,0.0,17.62,14.0,8.95,14.0,3.01,24.0,11.0,3.0,0.39,1.23,1.46,1.0,1.0,3.0,19.0,0.0,0.0
8478902,2022,Erik Kallgren,TOR,G,5on4,10,2695.0,0.39,1.0,6.0,0.21,0.0,0.54,0.0,3.99,4.0,1.68,0.0,1.5,1.0,3.19,4.0,0.38,4.0,2.0,0.0,0.1,0.28,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8482221,2022,Devon Levi,BUF,G,other,7,212.0,0.7,1.0,8.0,0.33,0.0,0.68,0.0,4.22,3.0,0.14,0.0,2.76,2.0,1.39,3.0,0.7,1.0,5.0,0.0,0.07,0.62,0.0,0.0,1.0,0.0,2.0,0.0,0.0
8482221,2022,Devon Levi,BUF,G,all,7,25741.0,24.12,21.0,395.0,15.71,28.0,54.93,30.0,230.61,222.0,8.06,3.0,120.98,95.0,88.54,127.0,23.09,209.0,80.0,23.0,6.69,10.11,7.31,10.0,6.0,5.0,83.0,0.0,0.0
8482221,2022,Devon Levi,BUF,G,5on5,7,22211.0,20.27,16.0,340.0,13.13,26.0,47.95,27.0,197.34,191.0,6.88,3.0,102.38,76.0,75.65,110.0,19.39,183.0,65.0,18.0,5.9,8.19,6.18,8.0,4.0,4.0,74.0,0.0,0.0
8482221,2022,Devon Levi,BUF,G,4on5,7,1635.0,2.57,4.0,39.0,1.96,2.0,5.34,3.0,22.97,23.0,0.15,0.0,13.82,14.0,7.52,9.0,2.43,19.0,9.0,4.0,0.5,1.15,0.92,2.0,1.0,1.0,7.0,0.0,0.0
8482221,2022,Devon Levi,BUF,G,5on4,7,1683.0,0.36,0.0,6.0,0.18,0.0,0.71,0.0,4.56,3.0,0.63,0.0,1.39,1.0,3.23,5.0,0.36,5.0,0.0,1.0,0.15,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0
8478971,2022,Connor Ingram,ARI,G,other,27,1657.0,10.06,7.0,93.0,4.87,7.0,11.5,11.0,61.76,60.0,0.65,0.0,32.99,33.0,21.46,23.0,8.87,36.0,35.0,12.0,1.55,4.42,4.09,0.0,5.0,2.0,10.0,0.0,0.0
8478971,2022,Connor Ingram,ARI,G,all,27,95200.0,92.68,89.0,1662.0,65.78,84.0,214.17,193.0,936.75,960.0,22.48,18.0,512.87,440.0,371.07,448.0,87.91,904.0,296.0,87.0,28.2,36.31,28.17,32.0,33.0,24.0,375.0,2.0,1.0
8478971,2022,Connor Ingram,ARI,G,5on5,27,77929.0,60.85,58.0,1244.0,44.92,59.0,165.3,155.0,692.95,711.0,18.25,16.0,375.35,312.0,283.33,344.0,58.52,689.0,208.0,55.0,21.23,25.08,14.54,24.0,24.0,10.0,292.0,2.0,1.0
8478971,2022,Connor Ingram,ARI,G,4on5,27,8520.0,18.35,22.0,281.0,14.39,17.0,32.98,25.0,155.58,161.0,0.51,0.0,95.38,93.0,49.7,52.0,17.21,158.0,41.0,17.0,4.47,5.47,8.41,7.0,4.0,11.0,65.0,0.0,0.0
8478971,2022,Connor Ingram,ARI,G,5on4,27,7094.0,2.59,1.0,34.0,1.16,1.0,3.21,2.0,20.56,22.0,2.91,2.0,6.7,2.0,13.68,22.0,2.5,16.0,10.0,2.0,0.71,1.1,0.79,0.0,0.0,1.0,6.0,0.0,0.0
8476903,2022,Jon Gillies,CBJ,G,other,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8476903,2022,Jon Gillies,CBJ,G,all,3,7089.0,7.36,9.0,125.0,4.96,11.0,16.29,21.0,71.8,66.0,1.68,1.0,39.16,24.0,28.87,34.0,6.94,71.0,21.0,7.0,2.52,2.52,2.31,2.0,6.0,1.0,26.0,0.0,0.0
8476903,2022,Jon Gillies,CBJ,G,5on5,3,6195.0,6.8,8.0,113.0,4.47,11.0,14.91,20.0,64.45,58.0,1.52,1.0,35.14,20.0,25.51,30.0,6.39,63.0,20.0,6.0,2.4,2.42,1.98,2.0,5.0,1.0,24.0,0.0,0.0
8476903,2022,Jon Gillies,CBJ,G,4on5,3,480.0,0.38,0.0,9.0,0.4,0.0,1.07,1.0,5.13,5.0,0.0,0.0,3.32,3.0,1.67,3.0,0.38,6.0,0.0,1.0,0.06,0.0,0.32,0.0,0.0,0.0,2.0,0.0,0.0
8476903,2022,Jon Gillies,CBJ,G,5on4,3,414.0,0.17,1.0,3.0,0.08,0.0,0.3,0.0,2.22,3.0,0.14,0.0,0.7,1.0,1.69,1.0,0.17,2.0,1.0,0.0,0.07,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8478433,2022,Felix Sandstrom,PHI,G,other,20,830.0,3.11,5.0,32.0,1.17,1.0,3.57,2.0,17.18,17.0,0.32,0.0,8.62,7.0,5.0,6.0,2.9,15.0,3.0,4.0,0.64,0.44,2.03,1.0,2.0,2.0,10.0,0.0,0.0
8478433,2022,Felix Sandstrom,PHI,G,all,20,66771.0,57.22,69.0,1121.0,41.84,47.0,139.9,122.0,596.2,575.0,17.17,24.0,327.7,283.0,235.08,280.0,55.13,592.0,174.0,55.0,17.79,21.58,17.85,21.0,28.0,20.0,300.0,0.0,0.0
8478433,2022,Felix Sandstrom,PHI,G,5on5,20,56027.0,39.87,48.0,921.0,31.59,33.0,116.32,105.0,476.65,458.0,14.33,19.0,265.64,235.0,194.1,226.0,38.61,496.0,135.0,32.0,14.83,16.45,8.59,19.0,21.0,8.0,258.0,0.0,0.0
8478433,2022,Felix Sandstrom,PHI,G,4on5,20,4530.0,11.57,12.0,139.0,7.98,12.0,17.35,13.0,84.18,78.0,0.31,0.0,47.57,37.0,24.86,36.0,10.97,70.0,29.0,13.0,2.01,3.73,5.83,1.0,3.0,8.0,27.0,0.0,0.0
8478433,2022,Felix Sandstrom,PHI,G,5on4,20,5384.0,2.37,3.0,27.0,0.97,1.0,2.42,2.0,16.68,20.0,2.19,5.0,5.25,4.0,10.44,11.0,2.35,11.0,5.0,6.0,0.31,0.66,1.41,0.0,1.0,2.0,5.0,0.0,0.0
8480313,2022,Logan Thompson,VGK,G,other,37,2972.0,6.27,5.0,103.0,4.1,6.0,9.93,14.0,51.17,55.0,0.74,0.0,30.73,27.0,17.27,18.0,6.11,46.0,17.0,7.0,1.74,1.87,2.67,1.0,2.0,2.0,33.0,2.0,1.0
8480313,2022,Logan Thompson,VGK,G,all,37,130282.0,96.08,96.0,2192.0,76.44,95.0,259.19,271.0,1106.33,1132.0,36.44,45.0,614.93,484.0,446.81,542.0,92.38,1152.0,290.0,88.0,32.49,35.15,28.42,30.0,38.0,28.0,662.0,2.0,1.0
8480313,2022,Logan Thompson,VGK,G,5on5,37,108910.0,70.96,71.0,1784.0,58.96,74.0,217.07,227.0,894.43,906.0,29.22,36.0,495.16,383.0,368.17,448.0,68.37,951.0,234.0,55.0,26.87,28.43,15.66,27.0,32.0,12.0,544.0,0.0,0.0
8480313,2022,Logan Thompson,VGK,G,4on5,37,8580.0,15.43,17.0,253.0,11.8,12.0,27.53,25.0,130.2,134.0,0.79,0.0,78.88,71.0,40.25,49.0,14.57,126.0,32.0,20.0,3.13,4.0,8.3,1.0,4.0,12.0,75.0,0.0,0.0
8480313,2022,Logan Thompson,VGK,G,5on4,37,9820.0,3.24,2.0,45.0,1.46,3.0,4.3,4.0,28.4,35.0,5.42,9.0,9.17,3.0,19.83,26.0,3.16,26.0,7.0,6.0,0.6,0.86,1.78,0.0,0.0,2.0,6.0,0.0,0.0
8475660,2022,Cam Talbot,OTT,G,other,36,2033.0,4.81,5.0,60.0,2.58,3.0,7.09,5.0,37.05,33.0,0.74,0.0,19.43,13.0,13.9,22.0,4.18,33.0,12.0,4.0,1.22,1.26,2.34,2.0,2.0,1.0,11.0,0.0,0.0
8475660,2022,Cam Talbot,OTT,G,all,36,116820.0,94.27,95.0,1741.0,66.95,95.0,213.86,204.0,942.09,935.0,38.5,32.0,502.17,388.0,374.0,471.0,90.33,906.0,279.0,97.0,27.7,33.42,33.15,32.0,34.0,29.0,459.0,0.0,0.0
8475660,2022,Cam Talbot,OTT,G,5on5,36,93243.0,63.09,68.0,1328.0,46.92,61.0,166.89,165.0,702.63,699.0,29.32,26.0,374.47,290.0,283.7,350.0,61.18,689.0,210.0,59.0,21.46,25.12,16.51,27.0,28.0,13.0,370.0,0.0,0.0
8475660,2022,Cam Talbot,OTT,G,4on5,36,9712.0,21.46,19.0,290.0,15.19,26.0,34.03,30.0,161.18,159.0,1.07,0.0,94.56,76.0,49.49,65.0,20.22,151.0,42.0,27.0,4.06,5.01,12.39,3.0,2.0,14.0,70.0,0.0,0.0
8475660,2022,Cam Talbot,OTT,G,5on4,36,11832.0,4.48,2.0,56.0,2.07,5.0,5.13,4.0,37.44,41.0,7.26,6.0,12.12,8.0,24.94,31.0,4.34,30.0,14.0,6.0,0.85,1.94,1.69,0.0,1.0,1.0,6.0,0.0,0.0
8474682,2022,Dustin Tokarski,PIT,G,other,4,391.0,0.82,0.0,10.0,0.55,0.0,1.27,1.0,6.79,4.0,0.05,0.0,4.28,4.0,1.85,4.0,0.82,5.0,3.0,1.0,0.14,0.43,0.25,0.0,0.0,0.0,1.0,0.0,0.0
8474682,2022,Dustin Tokarski,PIT,G,all,4,12564.0,13.17,12.0,196.0,8.12,14.0,26.66,20.0,116.6,117.0,3.38,4.0,61.3,51.0,45.78,56.0,12.59,105.0,38.0,16.0,2.8,5.03,5.34,2.0,5.0,5.0,37.0,0.0,0.0
8474682,2022,Dustin Tokarski,PIT,G,5on5,4,9491.0,8.35,7.0,146.0,5.73,10.0,21.04,14.0,86.61,89.0,2.31,4.0,45.12,38.0,33.87,42.0,7.98,82.0,25.0,10.0,2.3,3.24,2.82,2.0,3.0,2.0,29.0,0.0,0.0
8474682,2022,Dustin Tokarski,PIT,G,4on5,4,1151.0,2.66,4.0,29.0,1.34,2.0,2.98,5.0,14.39,17.0,0.04,0.0,9.4,8.0,5.01,3.0,2.5,13.0,7.0,2.0,0.19,0.96,1.51,0.0,2.0,2.0,7.0,0.0,0.0
8474682,2022,Dustin Tokarski,PIT,G,5on4,4,1531.0,1.33,1.0,11.0,0.51,2.0,1.36,0.0,8.8,7.0,0.97,0.0,2.49,1.0,5.05,7.0,1.28,5.0,3.0,3.0,0.17,0.4,0.76,0.0,0.0,1.0,0.0,0.0,0.0
8476914,2022,Joonas Korpisalo,LAK,G,other,39,3993.0,9.69,9.0,125.0,5.78,4.0,14.29,21.0,75.68,66.0,1.17,2.0,46.14,37.0,23.5,29.0,9.17,69.0,20.0,13.0,2.21,2.73,4.76,2.0,2.0,5.0,23.0,0.0,0.0
8476914,2022,Joonas Korpisalo,LAK,G,all,39,130317.0,116.74,104.0,2231.0,85.78,116.0,274.19,327.0,1211.6,1207.0,34.25,30.0,667.92,515.0,476.45,564.0,111.59,1183.0,345.0,133.0,32.37,42.23,42.14,34.0,33.0,37.0,570.0,0.0,0.0
