playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8476871,2022,Tanner Pearson,VAN,L,5on4,14,1235.0,28.0,1.52,0.84,0.82,0.78,0.83,0.76,0.81,76.0,2.13,0.37,0.22,0.43,0.07,1.18,0.73,0.35,0.37,0.35,1.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,1.0,2.0,6.0,1.0,0.0,0.0,1.0,1.0,1.0,0.01,0.13,0.23,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.05,0.0,0.23,0.19,0.19,0.18,28.0,6.0,1.0,4.0,17.0,4.0,3.0,10.0,11.0,6.0,1.0,2780.0,2.0,0.0,0.0,1.0,15.78,2.26,2.03,2.26,2.03,15.0,7.0,7.0,29.0,2.0,4.0,0.0,13.0,5.0,4.0,0.31,0.57,1.38,0.0,1.0,1.0,29.0,22.0,22.0,0.39,1.02,0.92,1.73,1.73,1.64,5.31,0.44,0.44,0.44,0.44,5.0,2.0,1.0,8.0,1.0,0.0,0.0,5.0,1.0,1.0,0.11,0.1,0.23,0.0,0.0,1.0,8.0,7.0,7.0,0.04,0.0,0.0,0.49,0.49,0.49,3.95,0.86,75.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
8473563,2022,Nicklas Backstrom,WSH,C,other,39,2899.0,47.0,13.97,0.36,0.52,0.59,0.47,0.58,0.49,109.0,5.67,2.25,0.33,0.64,0.15,2.43,1.19,1.41,2.25,1.41,2.0,1.0,6.0,1.0,4.0,11.0,6.0,3.0,0.0,1.0,2.0,0.0,1.0,1.0,3.0,4.0,0.0,0.0,12.0,0.0,0.0,0.0,2.0,2.0,3.0,0.09,0.21,1.95,0.0,1.0,2.0,11.0,7.0,7.0,0.0,0.11,0.0,0.86,1.5,1.5,1.29,47.0,16.0,3.0,3.0,25.0,4.0,4.0,13.0,26.0,12.0,18.0,2914.0,0.0,0.0,0.0,4.0,38.52,8.99,7.35,8.99,7.35,36.0,15.0,25.0,76.0,8.0,5.0,2.0,23.0,16.0,12.0,0.87,1.96,6.16,1.0,3.0,4.0,76.0,51.0,51.0,0.88,2.33,2.33,7.54,7.54,6.9,25.55,15.91,13.96,15.91,13.96,21.0,16.0,16.0,53.0,13.0,1.0,1.0,8.0,5.0,24.0,0.27,0.65,14.99,1.0,0.0,12.0,53.0,37.0,37.0,0.34,0.71,0.71,15.55,15.55,14.2,6.73,6.31,61.0,70.0,0.05,0.0,1.0,0.0,1.0,0.0
8473563,2022,Nicklas Backstrom,WSH,C,all,39,39495.0,773.0,14.86,0.52,0.44,0.55,0.46,0.54,0.46,182.0,59.6,9.8,4.52,12.53,1.87,31.17,20.11,8.01,9.64,7.93,8.0,6.0,59.0,21.0,38.0,118.0,21.0,7.0,8.0,1.0,13.0,1.0,32.0,19.0,52.0,73.0,7.0,14.0,259.0,24.0,16.0,22.0,41.0,24.0,15.0,1.37,2.95,5.49,1.0,2.0,4.0,116.38,80.0,79.18,8.0,1.06,2.5,3.63,7.23,7.2,6.81,773.0,163.0,80.0,136.0,394.0,93.0,109.0,126.0,445.0,259.0,255.0,102903.0,14.0,6.0,3.0,23.0,355.19,41.53,37.39,41.28,37.23,359.0,133.0,201.0,693.0,35.0,36.0,4.0,329.0,111.0,52.0,8.91,13.2,19.43,8.0,13.0,14.0,686.61,492.0,487.97,6.06,10.3,10.3,37.29,37.18,35.38,299.53,38.01,35.4,38.13,35.53,281.0,135.0,145.0,561.0,43.0,18.0,4.0,292.0,84.0,40.0,8.57,10.21,19.23,15.0,13.0,15.0,569.16,416.0,420.67,3.96,4.33,4.33,37.65,37.84,36.14,80.43,103.5,1566.0,1836.0,0.0,0.0,0.0,0.0,0.0,0.0
8473563,2022,Nicklas Backstrom,WSH,C,5on5,39,29755.0,643.0,14.86,0.49,0.47,0.47,0.49,0.47,0.48,250.0,37.69,5.45,2.73,8.81,1.21,18.29,13.5,4.63,5.3,4.54,5.0,3.0,36.0,14.0,23.0,73.0,9.0,1.0,8.0,0.0,7.0,1.0,18.0,15.0,35.0,49.0,6.0,12.0,234.0,23.0,16.0,18.0,26.0,15.0,9.0,0.85,1.95,2.65,1.0,0.0,0.0,71.38,50.0,49.18,8.0,0.59,2.5,2.47,3.56,3.54,3.49,643.0,85.0,75.0,127.0,356.0,81.0,100.0,94.0,368.0,234.0,223.0,86823.0,12.0,6.0,3.0,19.0,222.76,19.61,18.1,19.36,17.94,226.0,81.0,122.0,429.0,14.0,24.0,0.0,219.0,65.0,23.0,5.52,7.85,6.24,6.0,6.0,2.0,422.6,307.0,302.97,3.03,5.52,5.52,17.11,17.01,16.61,253.23,20.35,19.71,20.47,19.84,235.0,117.0,124.0,476.0,27.0,16.0,2.0,266.0,72.0,14.0,7.87,8.7,3.78,13.0,12.0,2.0,484.16,352.0,356.67,3.39,3.38,3.38,20.35,20.54,20.2,65.36,74.23,1376.0,1441.0,0.63,0.32,16.0,13.0,14.0,9.0
8473563,2022,Nicklas Backstrom,WSH,C,4on5,39,230.0,13.0,4.51,0.23,0.07,0.25,0.2,0.33,0.19,68.0,0.73,0.09,0.05,0.08,0.02,0.23,0.53,0.09,0.09,0.09,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.01,0.0,0.0,0.1,0.1,0.1,13.0,2.0,2.0,0.0,9.0,2.0,3.0,2.0,6.0,1.0,3.0,2903.0,0.0,0.0,0.0,0.0,1.42,0.13,0.13,0.13,0.13,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.04,0.09,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.01,0.0,0.0,0.15,0.15,0.15,3.2,0.44,0.41,0.44,0.41,4.0,0.0,2.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0,0.01,0.19,0.24,0.0,0.0,1.0,6.0,4.0,4.0,0.06,0.24,0.24,0.25,0.25,0.25,0.66,8.46,21.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0
8473563,2022,Nicklas Backstrom,WSH,C,5on4,39,6611.0,70.0,14.16,0.9,0.85,0.87,0.88,0.85,0.86,114.0,15.52,2.0,1.41,3.0,0.49,10.22,4.88,1.88,2.0,1.88,1.0,2.0,17.0,5.0,9.0,31.0,6.0,3.0,0.0,0.0,4.0,0.0,13.0,2.0,14.0,19.0,1.0,2.0,11.0,1.0,0.0,4.0,13.0,6.0,3.0,0.43,0.69,0.88,0.0,1.0,2.0,31.0,22.0,22.0,0.0,0.35,0.0,0.29,2.06,2.06,1.94,70.0,60.0,0.0,6.0,4.0,6.0,2.0,17.0,45.0,11.0,2.0,3174.0,2.0,0.0,0.0,0.0,88.54,12.25,11.31,12.25,11.31,92.0,35.0,52.0,179.0,13.0,7.0,2.0,83.0,28.0,16.0,2.34,3.13,6.79,1.0,4.0,8.0,179.0,127.0,127.0,2.06,2.45,2.45,11.87,11.87,11.15,17.55,1.32,1.32,1.32,1.32,21.0,2.0,3.0,26.0,2.0,0.0,0.0,17.0,5.0,1.0,0.43,0.67,0.22,1.0,1.0,0.0,26.0,23.0,23.0,0.18,0.0,0.0,1.49,1.49,1.49,4.24,0.75,71.0,10.0,0.0,0.26,1.0,1.0,1.0,1.0
8482146,2022,Luke Evangelista,NSH,R,other,24,755.0,10.0,3.63,0.67,0.4,0.81,0.39,0.86,0.41,44.0,2.88,0.32,0.25,0.59,0.1,1.89,0.85,0.25,0.32,0.25,0.0,1.0,4.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.08,0.24,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.08,0.7,0.11,0.29,0.29,0.21,10.0,3.0,0.0,2.0,5.0,0.0,2.0,4.0,4.0,0.0,0.0,978.0,0.0,0.0,0.0,0.0,17.78,3.61,2.95,3.61,2.95,17.0,7.0,2.0,26.0,2.0,4.0,1.0,13.0,7.0,4.0,0.56,0.91,2.14,1.0,0.0,1.0,26.0,24.0,24.0,0.47,1.91,1.91,2.17,2.17,1.95,2.45,1.76,1.76,1.76,1.76,2.0,2.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.76,0.0,0.0,2.0,6.0,4.0,4.0,0.05,0.0,0.0,1.81,1.81,1.81,1.84,2.72,18.0,28.0,0.02,0.0,1.0,0.0,1.0,0.0
8482146,2022,Luke Evangelista,NSH,R,all,24,23865.0,433.0,14.15,0.52,0.38,0.55,0.39,0.54,0.4,109.0,47.61,5.9,3.94,10.0,1.45,23.52,16.17,5.69,5.98,5.77,5.0,3.0,54.0,7.0,17.0,78.0,15.0,7.0,4.0,1.0,9.0,1.0,16.0,24.0,47.0,54.0,3.0,6.0,0.0,9.0,15.0,9.0,36.0,18.0,7.0,1.19,2.59,2.12,2.0,3.0,2.0,78.26,61.0,61.52,3.0,0.9,1.65,1.07,5.73,5.84,5.64,433.0,113.0,20.0,51.0,249.0,48.0,80.0,70.0,235.0,0.0,0.0,64164.0,6.0,14.0,7.0,6.0,232.39,24.18,22.76,24.31,22.89,227.0,96.0,123.0,446.0,26.0,22.0,3.0,235.0,60.0,28.0,7.03,7.72,9.44,10.0,8.0,8.0,444.5,323.0,323.02,4.33,5.77,5.77,22.75,22.84,22.26,205.09,22.35,21.68,22.61,21.93,203.0,76.0,92.0,371.0,13.0,23.0,2.0,189.0,57.0,33.0,6.07,7.06,9.23,5.0,2.0,6.0,374.33,279.0,282.08,2.95,3.81,3.81,21.49,21.69,21.39,41.22,66.16,768.0,1184.0,0.0,0.0,0.0,0.0,0.0,0.0
8482146,2022,Luke Evangelista,NSH,R,5on5,24,18518.0,369.0,14.15,0.46,0.41,0.46,0.41,0.44,0.4,126.0,35.82,4.91,2.75,7.81,1.06,16.23,12.24,4.82,4.98,4.89,4.0,1.0,38.0,7.0,14.0,59.0,12.0,7.0,3.0,1.0,7.0,1.0,11.0,16.0,31.0,38.0,3.0,6.0,0.0,9.0,12.0,6.0,25.0,13.0,7.0,0.9,1.89,2.12,2.0,3.0,2.0,59.26,45.0,45.52,3.0,0.58,0.95,0.96,4.53,4.64,4.59,369.0,66.0,20.0,43.0,240.0,44.0,73.0,60.0,192.0,0.0,0.0,52253.0,6.0,14.0,7.0,6.0,142.95,14.99,14.37,15.13,14.49,144.0,53.0,91.0,288.0,18.0,14.0,2.0,142.0,35.0,20.0,4.74,4.45,5.79,8.0,5.0,5.0,286.5,197.0,197.02,2.11,3.74,3.74,13.36,13.45,13.27,181.93,17.73,17.16,17.99,17.41,177.0,72.0,84.0,333.0,11.0,21.0,2.0,175.0,50.0,24.0,5.6,6.15,5.99,5.0,2.0,4.0,336.33,249.0,252.08,2.62,3.45,3.45,16.9,17.1,16.83,31.12,45.4,631.0,922.0,0.54,0.38,10.0,6.0,5.0,5.0
8482146,2022,Luke Evangelista,NSH,R,4on5,24,5.0,1.0,2.88,0.0,0.14,0.0,0.17,0.0,0.18,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.96,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
8482146,2022,Luke Evangelista,NSH,R,5on4,24,4587.0,53.0,14.15,0.65,0.96,0.81,0.9,0.8,0.9,74.0,7.3,0.41,0.81,1.36,0.24,4.72,2.45,0.36,0.41,0.36,1.0,1.0,10.0,0.0,3.0,13.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,6.0,10.0,10.0,0.0,0.0,0.0,0.0,2.0,3.0,8.0,2.0,0.0,0.14,0.27,0.0,0.0,0.0,0.0,13.0,10.0,10.0,0.0,0.2,0.0,0.0,0.61,0.61,0.55,53.0,44.0,0.0,6.0,3.0,4.0,4.0,6.0,39.0,0.0,0.0,2310.0,0.0,0.0,0.0,0.0,67.13,4.98,4.84,4.98,4.84,61.0,35.0,28.0,124.0,6.0,4.0,0.0,76.0,16.0,4.0,1.51,1.96,1.51,1.0,3.0,2.0,124.0,96.0,96.0,1.68,0.12,0.12,6.54,6.54,6.36,19.15,2.66,2.56,2.66,2.56,22.0,2.0,5.0,29.0,0.0,2.0,0.0,13.0,6.0,5.0,0.43,0.76,1.48,0.0,0.0,0.0,29.0,24.0,24.0,0.24,0.36,0.36,2.55,2.55,2.53,3.02,0.14,57.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8476853,2022,Morgan Rielly,TOR,D,other,65,3251.0,53.0,30.5,0.47,0.45,0.59,0.3,0.59,0.29,122.0,7.23,0.91,0.52,1.28,0.23,4.1,2.95,0.9,0.91,0.9,0.0,4.0,7.0,3.0,2.0,12.0,4.0,0.0,0.0,0.0,2.0,1.0,3.0,4.0,7.0,10.0,1.0,2.0,0.0,1.0,0.0,1.0,8.0,1.0,1.0,0.26,0.11,0.54,0.0,0.0,0.0,12.0,10.0,10.0,1.0,0.14,0.0,0.0,1.05,1.05,1.04,53.0,20.0,4.0,10.0,19.0,5.0,6.0,11.0,31.0,0.0,0.0,4167.0,2.0,0.0,0.0,9.0,52.05,9.82,9.39,9.82,9.39,51.0,20.0,27.0,98.0,9.0,4.0,0.0,35.0,21.0,15.0,1.28,2.51,6.03,1.0,2.0,6.0,98.0,71.0,71.0,1.19,1.26,1.26,9.76,9.76,9.53,35.33,11.08,10.32,11.08,10.32,35.0,15.0,18.0,68.0,14.0,5.0,1.0,22.0,11.0,17.0,0.77,1.36,8.95,4.0,2.0,8.0,68.0,50.0,50.0,0.53,2.01,2.01,9.6,9.6,9.54,7.82,9.47,53.0,123.0,0.12,0.0,2.0,0.0,2.0,0.0
8476853,2022,Morgan Rielly,TOR,D,all,65,84646.0,1649.0,41.7,0.58,0.5,0.55,0.48,0.56,0.49,123.0,120.88,6.77,7.9,31.57,4.14,73.22,50.38,6.48,6.83,6.52,20.0,17.0,126.0,48.0,68.0,242.0,41.0,4.0,8.0,0.0,38.0,5.0,54.0,65.0,122.0,170.0,9.0,21.0,0.0,70.0,20.0,65.0,154.0,15.0,5.0,3.37,1.79,1.6,2.0,2.0,0.0,243.38,174.0,175.18,41.0,1.72,1.91,1.24,7.25,7.26,7.01,1649.0,252.0,154.0,220.0,1023.0,141.0,216.0,246.0,1046.0,0.0,0.0,151728.0,21.0,21.0,8.0,85.0,869.74,96.98,92.34,97.5,92.83,841.0,340.0,373.0,1554.0,95.0,87.0,12.0,800.0,267.0,114.0,24.15,33.87,38.96,27.0,30.0,38.0,1564.72,1181.0,1189.36,15.62,17.91,17.91,94.69,95.06,92.23,678.05,70.08,67.06,70.18,67.17,667.0,267.0,318.0,1252.0,68.0,67.0,11.0,642.0,223.0,69.0,18.61,27.18,24.29,23.0,22.0,23.0,1242.36,934.0,929.19,9.98,14.66,14.66,65.4,65.4,64.14,126.03,127.79,2220.0,2421.0,0.0,0.0,0.0,0.0,0.0,0.0
8476853,2022,Morgan Rielly,TOR,D,5on5,65,66300.0,1368.0,41.7,0.52,0.53,0.51,0.51,0.51,0.52,174.0,93.25,4.52,5.51,25.82,3.2,54.85,39.09,4.3,4.58,4.35,11.0,5.0,96.0,37.0,50.0,183.0,19.0,3.0,5.0,0.0,31.0,3.0,41.0,50.0,93.0,130.0,6.0,15.0,0.0,64.0,20.0,52.0,121.0,9.0,3.0,2.6,1.08,0.84,2.0,1.0,0.0,184.38,133.0,134.18,36.0,1.12,0.81,1.24,4.4,4.41,4.28,1368.0,137.0,127.0,189.0,915.0,123.0,185.0,193.0,867.0,0.0,0.0,124582.0,15.0,17.0,6.0,58.0,588.09,53.63,51.78,54.15,52.28,570.0,233.0,266.0,1069.0,46.0,44.0,5.0,579.0,172.0,52.0,17.73,22.19,13.71,22.0,17.0,7.0,1079.72,803.0,811.36,8.43,8.45,8.45,53.61,53.98,52.95,561.21,50.16,48.22,50.26,48.32,553.0,220.0,263.0,1036.0,45.0,54.0,9.0,548.0,182.0,43.0,16.02,22.06,12.08,18.0,14.0,13.0,1026.36,773.0,768.2,8.01,10.15,10.49,47.68,47.68,46.65,101.46,88.32,1934.0,1843.0,5.6,0.2,103.0,7.0,82.0,5.0
8476853,2022,Morgan Rielly,TOR,D,4on5,65,3653.0,101.0,32.35,0.16,0.21,0.16,0.18,0.18,0.21,200.0,2.85,0.36,0.26,0.55,0.17,1.52,2.14,0.32,0.36,0.32,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,5.0,1.0,2.0,0.0,3.0,0.0,5.0,3.0,1.0,1.0,0.03,0.11,0.22,0.0,0.0,0.0,5.0,5.0,5.0,4.0,0.06,0.0,0.0,0.42,0.42,0.37,101.0,2.0,23.0,6.0,70.0,5.0,18.0,10.0,68.0,0.0,0.0,12311.0,2.0,0.0,0.0,4.0,8.54,0.88,0.84,0.88,0.84,9.0,4.0,3.0,16.0,0.0,0.0,0.0,8.0,4.0,1.0,0.12,0.53,0.22,0.0,0.0,0.0,16.0,13.0,13.0,0.12,0.0,0.0,1.0,1.0,0.95,42.29,4.48,4.31,4.48,4.31,43.0,16.0,24.0,83.0,4.0,5.0,1.0,39.0,16.0,4.0,0.74,1.83,1.91,0.0,2.0,2.0,83.0,59.0,59.0,0.93,1.8,1.45,3.96,3.96,3.87,5.53,20.3,64.0,300.0,0.24,0.0,3.0,0.0,3.0,0.0
8476853,2022,Morgan Rielly,TOR,D,5on4,65,11442.0,127.0,39.75,0.9,0.83,0.87,0.85,0.87,0.81,71.0,17.54,0.98,1.6,3.93,0.53,12.75,6.21,0.95,0.98,0.95,8.0,8.0,18.0,8.0,16.0,42.0,17.0,1.0,3.0,0.0,5.0,1.0,9.0,7.0,17.0,25.0,1.0,2.0,0.0,2.0,0.0,6.0,22.0,4.0,0.0,0.48,0.5,0.0,0.0,1.0,0.0,42.0,26.0,26.0,0.0,0.4,1.09,0.0,1.38,1.38,1.33,127.0,93.0,0.0,15.0,19.0,8.0,7.0,32.0,80.0,0.0,0.0,6349.0,2.0,4.0,2.0,10.0,220.28,32.59,30.27,32.59,30.27,211.0,82.0,76.0,369.0,40.0,39.0,7.0,177.0,70.0,46.0,4.95,8.63,19.0,4.0,11.0,25.0,369.0,293.0,293.0,5.86,8.2,8.2,30.25,30.25,28.72,33.28,3.58,3.44,3.58,3.44,31.0,13.0,10.0,54.0,4.0,3.0,0.0,30.0,9.0,5.0,0.92,1.3,1.36,1.0,3.0,0.0,54.0,44.0,44.0,0.39,0.7,0.7,3.26,3.26,3.2,8.16,1.64,146.0,25.0,0.09,0.0,4.0,0.0,2.0,0.0
8477478,2022,William Carrier,VGK,L,other,56,457.0,10.0,10.24,0.35,0.58,0.5,0.42,0.53,0.42,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,9.0,1.0,1.0,4.0,4.0,0.0,0.0,3400.0,0.0,0.0,0.0,0.0,5.05,0.97,0.76,0.97,0.76,8.0,0.0,3.0,11.0,3.0,0.0,0.0,7.0,0.0,1.0,0.37,0.0,0.6,2.0,0.0,1.0,11.0,8.0,8.0,0.14,0.0,0.0,1.11,1.11,0.9,5.34,1.82,1.79,1.82,1.79,5.0,2.0,4.0,11.0,1.0,1.0,0.0,2.0,1.0,4.0,0.1,0.11,1.61,0.0,0.0,1.0,11.0,7.0,7.0,0.12,0.34,0.34,1.6,1.6,1.59,8.9,6.48,63.0,86.0,0.6,0.0,1.0,0.0,1.0,0.0
8477478,2022,William Carrier,VGK,L,all,56,42286.0,1028.0,29.54,0.57,0.53,0.5,0.49,0.52,0.5,507.0,111.48,15.45,9.28,24.33,3.66,53.96,37.32,14.99,15.75,15.28,8.0,1.0,118.0,26.0,28.0,172.0,25.0,16.0,13.0,3.0,17.0,5.0,44.0,49.0,102.0,128.0,15.0,30.0,1.0,133.0,19.0,8.0,72.0,46.0,26.0,2.54,5.84,7.07,4.0,6.0,6.0,175.44,144.0,146.72,2.0,2.02,3.53,2.98,14.49,14.81,14.52,1028.0,86.0,139.0,234.0,569.0,139.0,128.0,132.0,629.0,1.0,7.0,162537.0,30.0,28.0,15.0,22.0,357.39,36.87,35.28,37.37,35.78,354.0,136.0,177.0,667.0,36.0,38.0,5.0,337.0,104.0,49.0,9.69,13.3,13.88,12.0,15.0,9.0,676.98,490.0,496.74,5.77,8.92,8.92,33.72,34.27,33.33,332.56,27.5,26.24,27.36,26.12,324.0,135.0,196.0,655.0,21.0,28.0,5.0,349.0,86.0,24.0,9.7,10.07,7.73,7.0,10.0,4.0,647.4,459.0,455.51,4.47,5.09,5.09,26.87,26.8,26.2,146.92,130.29,2653.0,2776.0,0.0,0.0,0.0,0.0,0.0,0.0
