BOS,2022,BOS,BOS,Team Level,all,82,0.54,0.51,0.52,298965.0,2692.42,285.26,192.3,606.41,88.02,1434.61,1046.47,274.91,288.43,278.04,2704.0,950.0,1180.0,4834.0,301.0,230.0,45.0,598.0,92.0,1090.0,1343.0,2403.0,3353.0,346.0,787.0,2557.0,1925.0,564.0,775.0,2498.0,869.0,287.0,77.44,109.8,98.01,109.0,103.0,89.0,4941.5,3654.0,3725.53,321.0,42.95,50.36,50.46,277.75,281.0,274.69,2491.48,241.94,176.46,572.67,82.16,1361.39,985.43,230.19,239.24,227.65,2447.0,974.0,1146.0,4567.0,174.0,230.0,21.0,599.0,87.0,1067.0,1264.0,2273.0,3247.0,341.0,774.0,2136.0,2097.0,758.0,845.0,2449.0,713.0,259.0,69.4,87.72,84.82,48.0,66.0,60.0,4477.88,3421.0,3367.07,412.0,39.63,49.47,49.62,231.89,229.66,223.7
BOS,2022,BOS,BOS,Team Level,5on5,82,0.54,0.51,0.52,234630.0,2058.27,188.6,140.48,485.41,66.86,1096.71,813.02,182.83,191.77,185.96,2058.0,734.0,901.0,3693.0,200.0,176.0,31.0,486.0,76.0,806.0,1048.0,1858.0,2592.0,290.0,673.0,1866.0,1748.0,452.0,619.0,1983.0,642.0,167.0,61.46,81.06,46.08,91.0,76.0,33.0,3800.5,2792.0,2863.53,273.0,29.21,36.59,36.69,181.13,184.4,181.64,1892.46,162.14,126.22,456.22,62.38,1023.25,766.87,156.22,159.44,153.68,1861.0,737.0,921.0,3519.0,114.0,176.0,13.0,477.0,69.0,778.0,984.0,1747.0,2484.0,297.0,684.0,1592.0,1911.0,637.0,697.0,1919.0,513.0,166.0,54.05,63.04,45.05,41.0,46.0,27.0,3429.88,2598.0,2544.07,362.0,26.16,35.5,35.65,152.58,150.35,147.8
BOS,2022,BOS,BOS,Team Level,4on5,82,0.19,0.19,0.2,26675.0,84.99,8.74,4.53,11.9,2.55,27.27,59.01,8.59,8.74,8.59,96.0,18.0,28.0,142.0,6.0,5.0,0.0,9.0,0.0,22.0,72.0,90.0,108.0,17.0,36.0,238.0,101.0,70.0,34.0,76.0,28.0,10.0,2.48,3.75,2.51,2.0,3.0,1.0,142.0,114.0,114.0,28.0,1.04,0.79,0.79,8.99,8.99,8.87,331.36,38.12,30.93,70.0,10.74,201.83,105.4,36.73,38.12,36.73,317.0,140.0,132.0,589.0,34.0,30.0,4.0,75.0,9.0,178.0,131.0,283.0,423.0,20.0,40.0,220.0,46.0,23.0,89.0,321.0,97.0,39.0,8.1,12.15,17.87,5.0,10.0,19.0,589.0,457.0,457.0,10.0,7.98,6.67,6.67,39.42,39.42,38.39
BOS,2022,BOS,BOS,Team Level,5on4,82,0.87,0.87,0.85,24601.0,390.2,49.8,35.48,82.63,13.35,229.58,121.14,47.13,49.8,47.13,394.0,138.0,183.0,715.0,56.0,36.0,10.0,80.0,11.0,196.0,153.0,338.0,476.0,25.0,50.0,286.0,33.0,16.0,90.0,350.0,124.0,58.0,9.53,15.59,24.68,6.0,18.0,32.0,715.0,532.0,532.0,7.0,9.22,9.34,9.34,49.69,49.69,47.48,71.29,7.54,3.92,9.44,2.19,22.28,48.62,7.38,7.54,7.38,81.0,13.0,13.0,107.0,7.0,1.0,0.0,8.0,0.0,11.0,67.0,74.0,87.0,10.0,22.0,178.0,100.0,64.0,34.0,57.0,25.0,12.0,1.45,2.97,3.13,1.0,2.0,4.0,107.0,94.0,94.0,33.0,0.89,0.27,0.27,8.16,8.16,8.02
FLA,2022,FLA,FLA,Team Level,other,82,0.47,0.53,0.53,13212.0,191.94,43.63,15.22,33.97,6.53,105.05,56.6,38.6,43.63,38.6,191.0,70.0,96.0,357.0,34.0,31.0,8.0,35.0,6.0,90.0,65.0,157.0,227.0,14.0,31.0,162.0,38.0,26.0,33.0,136.0,62.0,63.0,5.47,7.76,30.4,3.0,5.0,26.0,357.0,261.0,261.0,11.0,4.65,11.92,11.33,36.96,36.96,34.65,173.81,48.99,12.36,29.79,5.96,85.49,51.4,46.42,48.99,46.42,175.0,59.0,86.0,320.0,47.0,23.0,4.0,33.0,6.0,69.0,56.0,128.0,187.0,8.0,19.0,147.0,35.0,22.0,30.0,105.0,56.0,73.0,3.83,7.52,37.63,6.0,9.0,32.0,320.0,234.0,234.0,9.0,3.76,7.81,7.81,44.94,44.94,43.3
FLA,2022,FLA,FLA,Team Level,all,82,0.53,0.54,0.54,297609.0,2999.04,314.97,216.43,688.92,100.4,1636.98,1169.3,297.0,316.79,298.71,3021.0,1106.0,1354.0,5481.0,288.0,311.0,58.0,625.0,79.0,1373.0,1451.0,2733.0,3839.0,361.0,794.0,2437.0,1755.0,562.0,728.0,2968.0,803.0,356.0,86.26,100.78,127.93,97.0,91.0,100.0,5521.11,4127.0,4154.03,341.0,48.88,76.23,76.78,287.07,288.49,279.86,2597.56,283.45,184.03,608.46,87.93,1402.19,1006.94,268.58,283.51,268.75,2604.0,969.0,1064.0,4637.0,272.0,262.0,39.0,546.0,104.0,1108.0,1281.0,2332.0,3301.0,345.0,764.0,2546.0,1720.0,523.0,766.0,2519.0,730.0,324.0,70.77,91.21,121.47,93.0,81.0,98.0,4624.83,3573.0,3570.34,385.0,41.63,55.98,56.06,269.03,269.32,259.42
FLA,2022,FLA,FLA,Team Level,5on5,82,0.54,0.54,0.53,231424.0,2242.22,200.33,151.56,542.11,74.59,1223.39,902.02,192.28,202.14,193.98,2258.0,836.0,1055.0,4149.0,191.0,214.0,32.0,488.0,54.0,1023.0,1124.0,2067.0,2903.0,318.0,697.0,1785.0,1596.0,465.0,580.0,2272.0,623.0,199.0,66.09,78.29,55.94,81.0,72.0,38.0,4189.11,3094.0,3121.03,276.0,31.43,46.11,46.56,185.19,186.62,183.43,1957.98,173.16,132.65,481.04,66.22,1063.26,781.67,166.35,173.23,166.53,1940.0,758.0,792.0,3490.0,160.0,185.0,25.0,431.0,75.0,845.0,1002.0,1780.0,2538.0,315.0,698.0,1895.0,1582.0,429.0,632.0,1976.0,556.0,166.0,56.3,69.39,47.48,72.0,58.0,30.0,3477.83,2698.0,2695.34,339.0,27.52,39.44,39.52,161.17,161.45,158.68
FLA,2022,FLA,FLA,Team Level,4on5,82,0.12,0.17,0.18,26365.0,88.59,7.36,4.2,12.65,2.64,28.36,63.79,6.99,7.36,6.99,95.0,24.0,24.0,143.0,4.0,2.0,1.0,12.0,2.0,23.0,76.0,91.0,115.0,12.0,34.0,220.0,89.0,54.0,45.0,92.0,19.0,8.0,2.7,2.24,2.42,2.0,0.0,2.0,143.0,119.0,119.0,44.0,0.96,0.58,0.58,7.75,7.75,7.5,392.95,54.04,35.15,86.52,13.23,228.55,122.51,48.7,54.04,48.7,410.0,130.0,167.0,707.0,58.0,47.0,9.0,78.0,21.0,169.0,167.0,352.0,482.0,13.0,29.0,275.0,24.0,19.0,72.0,363.0,99.0,78.0,8.5,11.76,33.78,13.0,11.0,34.0,707.0,540.0,540.0,8.0,9.48,7.26,7.26,56.25,56.25,50.87
FLA,2022,FLA,FLA,Team Level,5on4,82,0.9,0.87,0.87,26608.0,476.28,63.66,45.46,100.18,16.63,280.18,146.89,59.13,63.66,59.13,477.0,176.0,179.0,832.0,59.0,64.0,17.0,90.0,17.0,237.0,186.0,418.0,594.0,17.0,32.0,270.0,32.0,17.0,70.0,468.0,99.0,86.0,11.99,12.49,39.17,11.0,14.0,34.0,832.0,653.0,653.0,10.0,11.83,17.62,18.32,57.17,57.17,54.29,72.81,7.25,3.87,11.09,2.52,24.89,51.37,7.1,7.25,7.1,79.0,22.0,19.0,120.0,7.0,7.0,1.0,4.0,2.0,25.0,56.0,72.0,94.0,9.0,18.0,229.0,79.0,53.0,32.0,75.0,19.0,7.0,2.14,2.54,2.57,2.0,3.0,2.0,120.0,101.0,101.0,29.0,0.88,1.47,1.47,6.67,6.67,6.57
NSH,2022,NSH,NSH,Team Level,other,82,0.51,0.53,0.55,11154.0,189.22,38.8,14.39,33.62,6.18,105.62,64.39,34.45,38.8,34.45,185.0,78.0,69.0,332.0,33.0,18.0,4.0,37.0,9.0,82.0,84.0,152.0,230.0,4.0,11.0,142.0,40.0,23.0,22.0,143.0,72.0,48.0,6.35,8.63,23.82,8.0,7.0,18.0,332.0,263.0,263.0,8.0,4.19,7.07,7.07,35.92,35.92,33.02,154.03,37.75,10.58,24.97,5.18,80.47,52.05,32.71,37.75,32.71,143.0,68.0,82.0,293.0,33.0,9.0,3.0,15.0,10.0,76.0,68.0,110.0,178.0,8.0,16.0,118.0,39.0,25.0,22.0,95.0,69.0,47.0,4.09,8.48,25.18,7.0,9.0,17.0,293.0,211.0,211.0,8.0,3.08,2.98,2.98,37.86,37.86,34.03
NSH,2022,NSH,NSH,Team Level,all,82,0.47,0.48,0.47,299421.0,2482.67,266.93,181.99,559.3,82.84,1384.12,972.83,251.68,267.86,252.56,2419.0,1029.0,1223.0,4671.0,223.0,247.0,44.0,534.0,82.0,1123.0,1240.0,2196.0,3225.0,316.0,739.0,2346.0,2242.0,575.0,687.0,2395.0,767.0,286.0,76.07,94.37,96.48,73.0,65.0,85.0,4688.4,3448.0,3463.69,378.0,40.66,56.8,56.8,250.79,251.55,243.18,2780.87,297.54,199.53,620.2,92.89,1534.88,1091.96,281.87,298.73,283.01,2729.0,1108.0,1322.0,5159.0,236.0,268.0,28.0,590.0,76.0,1221.0,1446.0,2493.0,3601.0,297.0,684.0,2146.0,1939.0,634.0,726.0,2653.0,870.0,314.0,82.41,106.34,108.78,64.0,96.0,76.0,5163.76,3837.0,3835.92,398.0,44.23,56.75,56.75,285.03,285.73,276.18
NSH,2022,NSH,NSH,Team Level,5on5,82,0.48,0.47,0.47,237891.0,1887.84,181.59,131.29,446.36,62.87,1040.68,751.22,173.28,182.53,174.17,1840.0,774.0,980.0,3594.0,146.0,196.0,36.0,425.0,63.0,845.0,940.0,1694.0,2468.0,287.0,678.0,1793.0,2100.0,471.0,566.0,1867.0,563.0,184.0,59.35,69.71,52.53,56.0,46.0,44.0,3611.4,2614.0,2629.69,337.0,27.32,43.78,44.52,164.4,165.17,161.94,2134.71,199.01,145.96,500.43,70.87,1177.75,857.99,191.77,200.2,192.9,2086.0,866.0,1033.0,3985.0,153.0,200.0,18.0,486.0,48.0,916.0,1149.0,1933.0,2799.0,272.0,634.0,1585.0,1803.0,527.0,575.0,2102.0,660.0,190.0,66.13,80.84,52.04,51.0,68.0,34.0,3989.76,2952.0,2950.92,344.0,30.24,40.52,40.62,188.62,189.32,185.72
NSH,2022,NSH,NSH,Team Level,4on5,82,0.13,0.11,0.13,26534.0,64.21,7.46,3.81,9.4,2.06,20.39,42.88,7.23,7.46,7.23,63.0,23.0,12.0,98.0,6.0,4.0,0.0,8.0,1.0,16.0,51.0,57.0,80.0,8.0,16.0,211.0,77.0,64.0,33.0,56.0,20.0,10.0,1.94,2.51,3.0,2.0,3.0,1.0,98.0,86.0,86.0,30.0,0.87,0.79,0.79,7.53,7.53,7.4,411.81,51.89,38.57,83.93,14.39,251.69,128.54,48.72,51.89,48.72,407.0,162.0,193.0,762.0,44.0,55.0,7.0,82.0,17.0,210.0,161.0,363.0,525.0,11.0,22.0,250.0,32.0,19.0,88.0,391.0,112.0,66.0,10.03,13.53,28.33,4.0,16.0,24.0,762.0,569.0,569.0,9.0,9.9,12.52,12.42,49.36,49.36,47.32
NSH,2022,NSH,NSH,Team Level,5on4,82,0.81,0.84,0.82,23842.0,341.42,39.08,32.49,69.91,11.74,217.44,114.34,36.71,39.08,36.71,331.0,154.0,162.0,647.0,38.0,29.0,4.0,64.0,9.0,180.0,165.0,293.0,447.0,17.0,34.0,200.0,25.0,17.0,66.0,329.0,112.0,44.0,8.43,13.53,17.13,7.0,9.0,22.0,647.0,485.0,485.0,3.0,8.28,5.17,4.43,42.94,42.94,40.82,80.33,8.9,4.41,10.86,2.46,24.99,53.38,8.68,8.9,8.68,93.0,12.0,14.0,119.0,6.0,4.0,0.0,7.0,1.0,19.0,68.0,87.0,99.0,6.0,12.0,193.0,65.0,63.0,41.0,65.0,29.0,11.0,2.16,3.5,3.24,2.0,3.0,1.0,119.0,105.0,105.0,37.0,1.0,0.72,0.72,9.19,9.19,9.11
NJD,2022,NJD,NJD,Team Level,other,82,0.64,0.56,0.58,9369.0,168.95,43.81,11.43,27.68,5.49,86.85,56.73,40.37,43.81,40.37,171.0,61.0,64.0,296.0,43.0,14.0,5.0,20.0,7.0,78.0,70.0,128.0,189.0,6.0,12.0,118.0,28.0,26.0,16.0,95.0,76.0,61.0,3.93,9.2,30.69,6.0,12.0,25.0,296.0,232.0,232.0,4.0,3.28,4.11,4.11,42.98,42.98,40.93,121.45,25.02,8.92,21.86,4.02,65.6,39.58,23.77,25.02,23.77,114.0,51.0,67.0,232.0,23.0,13.0,2.0,10.0,2.0,70.0,47.0,91.0,142.0,10.0,20.0,98.0,41.0,21.0,21.0,82.0,47.0,36.0,3.34,5.41,16.27,4.0,4.0,15.0,232.0,165.0,165.0,6.0,2.65,2.9,2.9,24.77,24.77,23.93
NJD,2022,NJD,NJD,Team Level,all,82,0.56,0.54,0.54,299270.0,2856.88,302.09,192.02,660.95,95.34,1528.78,1118.89,284.86,304.12,286.89,2822.0,1077.0,1376.0,5275.0,289.0,289.0,39.0,488.0,80.0,1419.0,1334.0,2533.0,3610.0,260.0,560.0,2418.0,1366.0,619.0,768.0,2713.0,871.0,315.0,83.09,109.35,109.65,93.0,110.0,86.0,5338.28,3899.0,3941.52,371.0,42.29,62.13,62.19,282.19,284.16,275.79,2401.55,232.59,162.73,561.97,81.52,1320.64,972.55,223.85,232.56,223.83,2315.0,1017.0,1220.0,4552.0,222.0,226.0,35.0,380.0,58.0,1199.0,1247.0,2093.0,3110.0,255.0,562.0,2299.0,1829.0,565.0,715.0,2381.0,719.0,232.0,69.2,87.15,76.24,61.0,86.0,75.0,4527.54,3332.0,3324.63,362.0,35.83,44.98,45.07,223.35,222.98,218.29
NJD,2022,NJD,NJD,Team Level,5on5,82,0.56,0.54,0.54,246821.0,2311.81,209.18,149.3,561.06,77.06,1232.76,921.72,199.75,211.21,201.77,2269.0,883.0,1145.0,4297.0,197.0,233.0,26.0,412.0,65.0,1130.0,1115.0,2072.0,2955.0,236.0,514.0,1878.0,1275.0,503.0,652.0,2289.0,665.0,198.0,70.53,83.72,54.93,81.0,83.0,33.0,4360.28,3152.0,3194.52,340.0,31.0,47.38,47.44,192.73,194.7,190.47,1907.76,164.22,122.78,467.49,65.33,1046.96,789.23,159.11,164.18,159.09,1842.0,814.0,990.0,3646.0,155.0,177.0,29.0,327.0,49.0,930.0,1018.0,1687.0,2501.0,220.0,492.0,1857.0,1697.0,476.0,624.0,1946.0,570.0,140.0,56.37,69.24,38.6,52.0,65.0,38.0,3621.54,2656.0,2648.63,335.0,25.38,34.51,34.65,154.95,154.58,152.44
NJD,2022,NJD,NJD,Team Level,4on5,82,0.13,0.13,0.15,22519.0,56.89,5.77,2.77,8.21,1.86,17.95,39.45,5.7,5.77,5.7,61.0,15.0,13.0,89.0,9.0,3.0,1.0,4.0,0.0,16.0,44.0,52.0,67.0,6.0,12.0,208.0,42.0,80.0,24.0,52.0,17.0,7.0,1.54,2.25,1.97,2.0,3.0,4.0,89.0,76.0,76.0,23.0,0.64,0.65,0.65,5.76,5.76,5.74,307.03,37.52,28.05,63.1,10.15,187.58,98.6,35.17,37.52,35.17,297.0,128.0,149.0,574.0,37.0,36.0,4.0,37.0,7.0,181.0,127.0,260.0,388.0,18.0,36.0,187.0,25.0,17.0,49.0,290.0,87.0,48.0,7.71,10.58,19.22,4.0,13.0,20.0,574.0,425.0,425.0,3.0,7.11,7.58,7.52,37.11,37.11,35.44
NJD,2022,NJD,NJD,Team Level,5on4,82,0.88,0.86,0.84,20561.0,319.21,43.34,28.52,64.01,10.93,191.22,100.99,39.04,43.34,39.04,321.0,118.0,154.0,593.0,40.0,39.0,7.0,52.0,8.0,195.0,105.0,281.0,399.0,12.0,22.0,214.0,21.0,10.0,76.0,277.0,113.0,49.0,7.09,14.18,22.07,4.0,12.0,24.0,593.0,439.0,439.0,4.0,7.37,9.99,9.99,40.72,40.72,38.64,65.31,5.83,2.98,9.53,2.01,20.5,45.14,5.81,5.83,5.81,62.0,24.0,14.0,100.0,7.0,0.0,0.0,6.0,0.0,18.0,55.0,55.0,79.0,7.0,14.0,157.0,66.0,51.0,21.0,63.0,15.0,8.0,1.77,1.91,2.15,1.0,4.0,2.0,100.0,86.0,86.0,18.0,0.68,0.0,0.0,6.52,6.52,6.49
BUF,2022,BUF,BUF,Team Level,other,82,0.5,0.47,0.45,9150.0,134.86,36.82,9.14,23.41,4.59,64.85,46.2,34.18,36.82,34.18,134.0,51.0,59.0,244.0,33.0,13.0,1.0,19.0,10.0,55.0,55.0,101.0,152.0,8.0,16.0,111.0,21.0,27.0,17.0,84.0,47.0,54.0,3.26,6.03,27.53,2.0,12.0,19.0,244.0,185.0,185.0,8.0,2.63,3.14,3.14,36.3,36.3,34.05,165.08,37.55,12.53,28.21,5.52,95.87,50.31,33.52,37.55,33.52,165.0,65.0,46.0,276.0,34.0,14.0,1.0,26.0,3.0,89.0,64.0,131.0,196.0,9.0,18.0,143.0,15.0,19.0,16.0,113.0,69.0,48.0,4.47,8.45,24.63,5.0,8.0,21.0,276.0,230.0,230.0,6.0,3.58,3.71,3.96,37.17,37.17,34.27
BUF,2022,BUF,BUF,Team Level,all,82,0.49,0.51,0.5,298613.0,2652.65,277.77,183.39,596.23,86.57,1434.98,1051.05,264.49,278.13,264.91,2666.0,964.0,1147.0,4777.0,293.0,242.0,27.0,573.0,87.0,1134.0,1301.0,2373.0,3337.0,267.0,558.0,2149.0,1171.0,583.0,580.0,2575.0,779.0,276.0,82.57,95.19,100.0,94.0,111.0,88.0,4786.71,3630.0,3637.24,262.0,40.36,48.23,48.28,269.84,270.69,262.33,2666.77,287.88,187.58,607.13,88.17,1454.21,1035.02,274.4,288.83,275.35,2711.0,949.0,927.0,4587.0,297.0,265.0,45.0,558.0,79.0,1122.0,1340.0,2414.0,3363.0,310.0,639.0,2614.0,1822.0,633.0,625.0,2509.0,854.0,297.0,77.31,105.08,105.48,94.0,110.0,93.0,4600.74,3660.0,3670.85,318.0,41.76,56.96,56.96,272.68,273.81,266.17
BUF,2022,BUF,BUF,Team Level,5on5,82,0.48,0.51,0.5,244002.0,2102.45,183.66,139.99,491.88,68.26,1141.28,850.93,177.05,184.01,177.48,2092.0,784.0,927.0,3803.0,197.0,187.0,18.0,485.0,61.0,901.0,1045.0,1895.0,2679.0,221.0,466.0,1692.0,1067.0,485.0,480.0,2124.0,600.0,152.0,69.18,73.33,41.14,81.0,79.0,37.0,3812.71,2876.0,2883.25,229.0,28.9,35.64,35.69,176.86,177.71,174.97,2068.27,195.34,139.1,491.32,68.6,1116.23,825.41,188.39,196.3,189.34,2111.0,725.0,766.0,3602.0,204.0,209.0,34.0,466.0,66.0,820.0,1072.0,1907.0,2632.0,274.0,567.0,2033.0,1718.0,519.0,521.0,1982.0,682.0,172.0,62.23,84.1,49.0,80.0,91.0,33.0,3615.74,2836.0,2846.85,273.0,28.92,43.15,42.9,181.35,182.48,179.49
BUF,2022,BUF,BUF,Team Level,4on5,82,0.15,0.15,0.15,20418.0,69.75,8.25,3.76,9.37,2.16,20.99,46.47,8.0,8.25,8.0,78.0,13.0,18.0,109.0,7.0,6.0,1.0,6.0,1.0,12.0,59.0,71.0,84.0,11.0,22.0,138.0,63.0,60.0,18.0,52.0,29.0,10.0,1.6,3.88,2.77,1.0,3.0,3.0,109.0,91.0,91.0,17.0,0.85,1.6,1.6,7.5,7.5,7.47,369.59,47.64,32.34,78.24,12.12,221.65,117.03,45.32,47.64,45.32,369.0,140.0,109.0,618.0,54.0,40.0,10.0,61.0,9.0,199.0,146.0,315.0,455.0,12.0,24.0,220.0,22.0,20.0,55.0,357.0,87.0,65.0,9.0,10.26,28.37,8.0,8.0,38.0,618.0,509.0,509.0,8.0,8.43,9.42,9.42,46.64,46.64,44.98
BUF,2022,BUF,BUF,Team Level,5on4,82,0.87,0.87,0.85,25043.0,345.58,49.04,30.51,71.58,11.56,207.86,107.45,45.26,49.04,45.26,362.0,116.0,143.0,621.0,56.0,36.0,7.0,63.0,15.0,166.0,142.0,306.0,422.0,27.0,54.0,208.0,20.0,11.0,65.0,315.0,103.0,60.0,8.53,11.95,28.56,10.0,17.0,29.0,621.0,478.0,478.0,8.0,7.97,7.85,7.85,49.17,49.17,45.83,63.82,7.35,3.62,9.37,1.93,20.47,42.26,7.17,7.35,7.17,66.0,19.0,6.0,91.0,5.0,2.0,0.0,5.0,1.0,14.0,58.0,61.0,80.0,15.0,30.0,218.0,67.0,75.0,33.0,57.0,16.0,12.0,1.61,2.27,3.49,1.0,3.0,1.0,91.0,85.0,85.0,31.0,0.83,0.67,0.67,7.51,7.51,7.43
MTL,2022,MTL,MTL,Team Level,other,82,0.38,0.48,0.47,9703.0,132.12,24.85,10.25,23.33,4.33,72.23,44.0,22.65,24.85,22.65,130.0,49.0,74.0,253.0,25.0,11.0,1.0,15.0,4.0,70.0,54.0,105.0,154.0,7.0,17.0,120.0,21.0,14.0,27.0,84.0,58.0,37.0,3.35,6.87,14.63,5.0,7.0,13.0,253.0,179.0,179.0,19.0,2.99,3.16,3.0,24.84,24.84,23.28,150.08,41.15,10.36,24.05,4.82,74.85,48.77,36.89,41.15,36.89,149.0,55.0,67.0,271.0,34.0,10.0,0.0,19.0,4.0,76.0,61.0,115.0,170.0,12.0,29.0,122.0,34.0,18.0,34.0,93.0,46.0,65.0,3.59,5.33,32.23,3.0,7.0,24.0,271.0,204.0,204.0,23.0,3.12,4.33,4.11,40.16,40.16,36.83
MTL,2022,MTL,MTL,Team Level,all,82,0.41,0.45,0.45,298417.0,2230.82,219.51,156.06,515.01,73.43,1208.49,890.52,210.21,218.08,208.85,2237.0,826.0,1150.0,4213.0,227.0,202.0,36.0,479.0,52.0,967.0,1136.0,2010.0,2836.0,329.0,767.0,2184.0,1597.0,512.0,1018.0,2174.0,647.0,242.0,63.46,79.79,76.26,69.0,90.0,68.0,4162.57,3063.0,3035.71,746.0,34.58,43.23,43.34,210.76,209.71,205.13,2766.82,314.52,200.73,629.72,92.07,1502.47,1057.47,295.88,317.54,298.82,2753.0,1044.0,1410.0,5207.0,305.0,284.0,46.0,552.0,69.0,1293.0,1294.0,2448.0,3492.0,296.0,684.0,2321.0,1617.0,603.0,904.0,2595.0,819.0,383.0,78.98,102.53,133.02,74.0,117.0,114.0,5300.66,3797.0,3849.89,659.0,44.97,66.85,66.92,292.58,295.32,284.89
MTL,2022,MTL,MTL,Team Level,5on5,82,0.44,0.46,0.46,239768.0,1769.75,157.65,117.34,421.99,57.96,957.19,721.86,152.17,156.23,150.82,1771.0,663.0,927.0,3361.0,163.0,156.0,31.0,408.0,35.0,767.0,905.0,1608.0,2271.0,290.0,683.0,1668.0,1475.0,431.0,877.0,1782.0,494.0,158.0,51.81,61.53,44.32,61.0,69.0,33.0,3310.57,2434.0,2406.71,646.0,24.36,34.82,35.1,146.92,145.88,143.79,2116.29,203.85,146.56,506.81,70.31,1142.25,835.22,195.19,206.87,198.13,2097.0,808.0,1119.0,4024.0,200.0,221.0,32.0,454.0,51.0,944.0,1035.0,1897.0,2705.0,262.0,613.0,1770.0,1502.0,502.0,779.0,2046.0,625.0,234.0,62.48,79.14,62.23,63.0,90.0,47.0,4117.66,2905.0,2957.89,582.0,30.52,46.52,46.59,187.79,190.53,187.04
MTL,2022,MTL,MTL,Team Level,4on5,82,0.09,0.11,0.12,25282.0,60.83,6.34,3.69,9.69,2.09,20.65,40.54,6.2,6.34,6.2,67.0,16.0,17.0,100.0,7.0,2.0,0.0,4.0,2.0,17.0,51.0,60.0,76.0,12.0,29.0,212.0,67.0,56.0,78.0,53.0,24.0,6.0,1.58,3.06,1.7,0.0,5.0,2.0,100.0,83.0,83.0,77.0,0.84,0.39,0.39,6.79,6.79,6.74,440.42,62.2,40.24,89.47,14.84,265.29,133.95,56.59,62.2,56.59,435.0,171.0,217.0,823.0,69.0,50.0,14.0,67.0,14.0,256.0,150.0,366.0,537.0,14.0,26.0,247.0,26.0,22.0,46.0,405.0,129.0,72.0,11.42,15.49,35.29,8.0,20.0,41.0,823.0,606.0,606.0,9.0,10.52,15.35,15.35,57.37,57.37,53.8
MTL,2022,MTL,MTL,Team Level,5on4,82,0.81,0.85,0.82,23664.0,268.12,30.66,24.79,60.0,9.03,158.42,84.11,29.19,30.66,29.19,269.0,98.0,132.0,499.0,32.0,33.0,4.0,52.0,11.0,113.0,126.0,237.0,335.0,20.0,38.0,184.0,34.0,11.0,36.0,255.0,71.0,41.0,6.72,8.33,15.61,3.0,9.0,20.0,499.0,367.0,367.0,4.0,6.39,4.86,4.86,32.19,32.19,31.32,60.05,7.33,3.57,9.39,2.09,20.08,39.55,7.21,7.33,7.21,72.0,10.0,7.0,89.0,2.0,3.0,0.0,12.0,0.0,17.0,48.0,70.0,80.0,8.0,16.0,182.0,55.0,61.0,45.0,51.0,19.0,12.0,1.5,2.56,3.27,0.0,0.0,2.0,89.0,82.0,82.0,45.0,0.82,0.66,0.88,7.27,7.27,7.22
OTT,2022,OTT,OTT,Team Level,other,82,0.53,0.52,0.53,11542.0,171.4,38.84,12.95,29.03,5.64,88.02,55.52,35.86,38.84,35.86,170.0,60.0,62.0,292.0,35.0,20.0,4.0,25.0,4.0,69.0,77.0,135.0,195.0,10.0,26.0,135.0,39.0,20.0,30.0,110.0,64.0,56.0,4.37,8.24,26.23,4.0,10.0,21.0,292.0,230.0,230.0,13.0,3.79,6.41,6.41,36.21,36.21,35.34,154.67,34.37,11.09,28.2,5.18,78.26,50.9,29.81,34.37,29.81,142.0,66.0,66.0,274.0,29.0,18.0,2.0,18.0,5.0,70.0,68.0,113.0,179.0,11.0,26.0,137.0,34.0,24.0,28.0,109.0,48.0,51.0,4.41,5.83,24.13,6.0,6.0,17.0,274.0,208.0,208.0,14.0,3.38,6.25,6.06,31.68,31.68,28.79
OTT,2022,OTT,OTT,Team Level,all,82,0.51,0.51,0.52,297916.0,2811.58,293.18,200.95,641.69,93.42,1511.78,1094.97,278.93,292.93,278.68,2746.0,1090.0,1261.0,5097.0,259.0,283.0,27.0,541.0,84.0,1299.0,1370.0,2487.0,3577.0,354.0,827.0,2524.0,2290.0,558.0,788.0,2633.0,896.0,307.0,76.45,111.18,105.56,62.0,102.0,95.0,5081.24,3836.0,3828.9,501.0,45.31,54.76,55.19,283.3,282.92,275.58,2599.33,276.33,184.65,589.98,85.24,1395.92,1014.95,262.92,278.09,264.62,2572.0,976.0,1254.0,4802.0,270.0,244.0,40.0,553.0,81.0,1141.0,1259.0,2302.0,3278.0,368.0,862.0,2382.0,1984.0,517.0,773.0,2490.0,742.0,316.0,76.58,90.5,109.24,90.0,84.0,96.0,4852.05,3548.0,3580.01,459.0,41.6,51.4,51.47,266.4,267.98,260.46
