Season,Game,Team For,Team Against,ExpG,ActG,Player,Month
2016,58,Newcastle,Watford,0.215909091,,Thauvin,September
2016,58,Newcastle,Watford,0.352739726,1,Janmaat,September
2016,58,Newcastle,Watford,0.105969791,,Janmaat,September
2016,58,Newcastle,Watford,0.25,,S de Jong,September
2016,58,Watford,Newcastle,0.338680927,1,Ighalo,September
2016,58,Watford,Newcastle,0.105969791,,Jurado,September
2016,58,Watford,Newcastle,0.125,,Ighalo,September
2016,58,Watford,Newcastle,0.208219178,1,Ighalo,September
2016,57,Bournemouth,Sunderland,0.192,1,C Wilson,September
2016,57,Bournemouth,Sunderland,0.105969791,1,Ritchie,September
2016,57,Bournemouth,Sunderland,0.105969791,,Tomlin,September
2016,57,Bournemouth,Sunderland,0.06547619,,G Murray,September
2016,57,Sunderland,Bournemouth,0.338680927,,Defoe,September
2016,57,Bournemouth,Sunderland,0.333,,Pugh,September
2016,57,Sunderland,Bournemouth,0.19,,Jordi Gomez,September
2016,54,Stoke,Leicester,0.338680927,1,Bojan,September
2016,54,Stoke,Leicester,0.338461538,1,Walters,September
2016,54,Stoke,Leicester,0.215909091,,van Ginkel,September
2016,54,Leicester,Stoke,0.105969791,,Mahrez,September
2016,54,Leicester,Stoke,0.105969791,,Kante,September
2016,54,Leicester,Stoke,0.208219178,,Vardy,September
2016,54,Leicester,Stoke,0.338680927,1,Vardy,September
2016,54,Stoke,Leicester,0.333,,Shaqiri,September
2016,54,Leicester,Stoke,0.828,1,Mahrez,September
2016,53,Swansea,Everton,0.338680927,,Gomis,September
2016,53,Swansea,Everton,0,,Montero,September
2016,53,Swansea,Everton,0.105969791,,Gomis,September
2016,53,Everton,Swansea,0.489813995,,Lukaku,September
2016,53,Everton,Swansea,0.170731707,,Lukaku,September
2016,51,Chelsea,Arsenal,0.105969791,,Fabregas,September
2016,51,Chelsea,Arsenal,0.105969791,,D Costa,September
2016,51,Chelsea,Arsenal,0.758687259,,Pedro,September
2016,51,Chelsea,Arsenal,0.105969791,,Pedro,September
2016,51,Chelsea,Arsenal,0.428315412,1,Zouma,September
2016,51,Chelsea,Arsenal,0.105969791,,Hazard,September
2016,51,Chelsea,Arsenal,0.251533742,1,Hazard,September
2016,51,Arsenal,Chelsea,0.125,,Walcott,September
2016,51,Arsenal,Chelsea,0.486725664,,Ramsey,September
2016,56,Liverpool,Norwich,0.215909091,,Sturridge,September
2016,56,Liverpool,Norwich,0.307692308,,Milner,September
2016,56,Liverpool,Norwich,0.195592287,1,Ings,September
2016,56,Liverpool,Norwich,0.125,,Moreno,September
2016,56,Liverpool,Norwich,0.103225806,,Firmino,September
2016,56,Liverpool,Norwich,0.33273703,,Coutinho,September
2016,56,Liverpool,Norwich,0.105969791,,Coutinho,September
2016,56,Norwich,Liverpool,0.356466877,1,R Martin,September
2016,56,Norwich,Liverpool,0.486725664,,Jarvis,September
2016,55,Southampton,Man Utd,0.486725664,,Mane,September
2016,55,Southampton,Man Utd,0.486725664,1,Pelle,September
2016,55,Southampton,Man Utd,0.307692308,,Ward-Prowse,September
2016,55,Southampton,Man Utd,0.428315412,,Fonte,September
2016,55,Southampton,Man Utd,0.489813995,1,Pelle,September
2016,55,Southampton,Man Utd,0.105969791,,Wanyama,September
2016,55,Southampton,Man Utd,0.356466877,,Fonte,September
2016,55,Southampton,Man Utd,0.486725664,,Wanyama,September
2016,55,Man Utd,Southampton,0.489813995,1,Martial,September
2016,55,Man Utd,Southampton,0.338680927,1,Martial,September
2016,55,Man Utd,Southampton,0.356466877,1,Mata,September
2016,52,Tottenham,Crystal Palace,0.105969791,,Lamela,September
2016,52,Tottenham,Crystal Palace,0.181818182,,Chadli,September
2016,52,Tottenham,Crystal Palace,0.25,,Dele Alli,September
2016,52,Tottenham,Crystal Palace,0.070063694,,Son,September
2016,52,Tottenham,Crystal Palace,0.195592287,1,Son,September
2016,52,Crystal Palace,Tottenham,0.352739726,,Hangeland,September
2016,52,Crystal Palace,Tottenham,0.06547619,,Bolasie,September
2016,52,Crystal Palace,Tottenham,0.146919431,,Sako,September
2016,52,Tottenham,Crystal Palace,0.19,,Lamela,September
2016,52,Crystal Palace,Tottenham,0.333,,Sako,September
2016,64,Newcastle,Chelsea,0.105969791,,Mbabu,September
2016,64,Newcastle,Chelsea,0.3025,,Perez,September
2016,64,Newcastle,Chelsea,0.3025,,Janmaat,September
2016,64,Newcastle,Chelsea,0.338680927,1,Perez,September
2016,64,Newcastle,Chelsea,0.428315412,1,Wijnaldum,September
2016,64,Chelsea,Newcastle,0.105969791,,Fabregas,September
2016,64,Chelsea,Newcastle,0.105969791,1,Ramires,September
2016,64,Chelsea,Newcastle,0.489813995,,Ramires,September
2016,64,Chelsea,Newcastle,0.19,1,Willian,September
2016,70,Southampton,Swansea,0.732110092,1,van Dijk,September
2016,70,Southampton,Swansea,0.105969791,,Mane,September
2016,70,Southampton,Swansea,0.170731707,1,Tadic,September
2016,70,Southampton,Swansea,0.24702381,1,Mane,September
2016,70,Southampton,Swansea,0.254098361,,Pelle,September
2016,70,Southampton,Swansea,0.307692308,,Romeu,September
2016,70,Swansea,Southampton,0.105969791,,Shelvey,September
2016,70,Swansea,Southampton,0.105969791,,Ki,September
2016,70,Swansea,Southampton,0.486725664,,A Ayew,September
2016,70,Southampton,Swansea,0.19,,van Dijk,September
2016,70,Swansea,Southampton,0.828,1,Sigurdsson,September
2016,69,Man Utd,Sunderland,0.105969791,,Memphis,September
2016,69,Man Utd,Sunderland,0.732110092,1,Memphis,September
2016,69,Man Utd,Sunderland,0.758687259,1,Rooney,September
2016,69,Man Utd,Sunderland,0.33273703,,Depay,September
2016,69,Man Utd,Sunderland,0.307692308,,Mata,September
2016,69,Man Utd,Sunderland,0.428315412,1,Mata,September
2016,69,Sunderland,Man Utd,0.27027027,,O'Shea,September
2016,69,Sunderland,Man Utd,0.070063694,,Lens,September
2016,69,Sunderland,Man Utd,0.506276151,,Toivonen,September
2016,69,Sunderland,Man Utd,0.197435897,,van Aanholt,September
2016,69,Man Utd,Sunderland,0.19,,Memphis,September
2016,68,West Ham,Norwich,0.489813995,,Kouyate,September
2016,68,West Ham,Norwich,0.489813995,1,D Sakho,September
2016,68,West Ham,Norwich,0.383802817,,W Reid,September
2016,68,West Ham,Norwich,0.489813995,,D Sakho,September
2016,68,West Ham,Norwich,0.192,,Payet,September
2016,68,West Ham,Norwich,0.758687259,,D Sakho,September
2016,68,West Ham,Norwich,0.428315412,1,Kouyate,September
2016,68,Norwich,West Ham,0.383802817,,Jerome,September
2016,68,Norwich,West Ham,0.251748252,1,R Brady,September
2016,68,Norwich,West Ham,0.105969791,,Howson,September
2016,68,Norwich,West Ham,0.105969791,,Howson,September
2016,68,Norwich,West Ham,0.356466877,,Jerome,September
2016,68,Norwich,West Ham,0.195592287,1,Redmond,September
2016,68,Norwich,West Ham,0.105969791,,M Olsson,September
2016,63,Stoke,Bournemouth,0.070063694,,Bojan,September
2016,63,Stoke,Bournemouth,0.105969791,,Whelan,September
2016,63,Stoke,Bournemouth,0.732110092,1,Walters,September
2016,63,Stoke,Bournemouth,0.33273703,,Mame Diouf,September
2016,63,Stoke,Bournemouth,0.489813995,1,Mame Diouf,September
2016,63,Bournemouth,Stoke,0.27027027,,G Murray,September
2016,63,Bournemouth,Stoke,0.105969791,,G Murray,September
2016,63,Bournemouth,Stoke,0.338461538,1,Gosling,September
2016,63,Bournemouth,Stoke,0.24702381,,Gosling,September
2016,63,Bournemouth,Stoke,0.208219178,,G Murray,September
2016,63,Bournemouth,Stoke,0.19,,Ritchie,September
2016,62,Liverpool,Aston Villa,0.307692308,1,Milner,September
2016,62,Liverpool,Aston Villa,0.208219178,,Can,September
2016,62,Liverpool,Aston Villa,0.24702381,,Ings,September
2016,62,Liverpool,Aston Villa,0,,Moreno,September
2016,62,Liverpool,Aston Villa,0.195592287,,Milner,September
2016,62,Liverpool,Aston Villa,0.195592287,1,Sturridge,September
2016,62,Liverpool,Aston Villa,0.33273703,,Sturridge,September
2016,62,Liverpool,Aston Villa,0.338461538,1,Sturridge,September
2016,62,Liverpool,Aston Villa,0.25,,Coutinho,September
2016,62,Liverpool,Aston Villa,0.338680927,,Sturridge,September
2016,62,Aston Villa,Liverpool,0.105969791,,Sinclair,September
2016,62,Aston Villa,Liverpool,0.732110092,1,Gestede,September
2016,62,Aston Villa,Liverpool,0.428315412,1,Gestede,September
2016,62,Aston Villa,Liverpool,0.180232558,,I Gueye,September
2016,62,Liverpool,Aston Villa,0.19,,Coutinho,September
2016,62,Liverpool,Aston Villa,0.19,,Coutinho,September
2016,61,Leicester,Arsenal,0.125,,Schlupp,September
2016,61,Leicester,Arsenal,0.103225806,1,Vardy,September
2016,61,Leicester,Arsenal,0.15270936,,Schlupp,September
2016,61,Leicester,Arsenal,0.197435897,,Vardy,September
2016,61,Leicester,Arsenal,0.103225806,,Mahrez,September
2016,61,Leicester,Arsenal,0.489813995,,Kramaric,September
2016,61,Leicester,Arsenal,0.195592287,1,Vardy,September
2016,61,Arsenal,Leicester,0.268115942,,Walcott,September
2016,61,Arsenal,Leicester,0.125,,Cazorla,September
2016,61,Arsenal,Leicester,0.27027027,1,Walcott,September
2016,61,Arsenal,Leicester,0.732110092,1,A Sanchez,September
2016,61,Arsenal,Leicester,0.486725664,1,A Sanchez,September
2016,61,Arsenal,Leicester,0.24702381,,Walcott,September
2016,61,Arsenal,Leicester,0.338680927,,Walcott,September
2016,61,Arsenal,Leicester,0.215909091,,Ramsey,September
2016,61,Arsenal,Leicester,0.105969791,1,A Sanchez,September
2016,61,Arsenal,Leicester,0.195592287,,Ozil,September
2016,61,Arsenal,Leicester,0.338461538,1,Giroud,September
2016,67,Tottenham,Man CIty,0.197435897,,Son,September
2016,67,Tottenham,Man CIty,0.338461538,,Kane,September
2016,67,Tottenham,Man CIty,0.486725664,,Son,September
2016,67,Tottenham,Man CIty,0.105969791,1,Dier,September
2016,67,Tottenham,Man CIty,0.486725664,1,Alderweireld,September
2016,67,Tottenham,Man CIty,0.33273703,1,Kane,September
2016,67,Tottenham,Man CIty,0.125,,Kane,September
2016,67,Tottenham,Man CIty,0.383802817,1,Lamela,September
2016,67,Man CIty,Tottenham,0.105969791,,Aguero,September
2016,67,Man CIty,Tottenham,0.208219178,1,De Bruyne,September
2016,67,Man CIty,Tottenham,0.307692308,,Sterling,September
2016,67,Man CIty,Tottenham,0.197435897,,Kolarov,September
2016,67,Man CIty,Tottenham,0.251533742,,Y Toure,September
2016,67,Man CIty,Tottenham,0.15270936,,Sterling,September
2016,67,Man CIty,Tottenham,0.125,,Navas,September
2016,67,Man CIty,Tottenham,0.19,,De Bruyne,September
2016,65,Watford,Crystal Palace,0.06547619,,Deeney,September
2016,65,Watford,Crystal Palace,0.105969791,,Abdi,September
2016,65,Crystal Palace,Watford,0.758687259,,Hangeland,September
2016,65,Crystal Palace,Watford,0.19,,Puncheon,September
2016,65,Crystal Palace,Watford,0.828,1,Cabaye,September
2016,66,Wba,Everton,0.105969791,,Morrison,September
2016,66,Wba,Everton,0.33273703,1,Berahino,September
2016,66,Wba,Everton,0.732110092,1,C Dawson,September
2016,66,Wba,Everton,0.06547619,,Berahino,September
2016,66,Everton,Wba,0.489813995,1,Lukaku,September
2016,66,Everton,Wba,0.352739726,1,Kone,September
2016,66,Everton,Wba,0.758687259,1,Lukaku,September
2016,66,Everton,Wba,0.105969791,,Gibson,September
2016,75,Chelsea,Southampton,0.105969791,,Hazard,October
2016,75,Chelsea,Southampton,0.197435897,,Oscar,October
2016,75,Southampton,Chelsea,0.197435897,,Bertrand,October
2016,75,Southampton,Chelsea,0.251533742,1,S Davis,October
2016,75,Southampton,Chelsea,0.338680927,,Mane,October
2016,75,Southampton,Chelsea,0.251748252,1,Mane,October
2016,75,Southampton,Chelsea,0.146919431,1,Pelle,October
2016,75,Chelsea,Southampton,0.19,1,Willian,October
2016,80,Sunderland,West Ham,0.338461538,1,S Fletcher,October
2016,80,Sunderland,West Ham,0.215909091,1,Lens,October
2016,80,Sunderland,West Ham,0.254098361,,O'Shea,October
2016,80,West Ham,Sunderland,0.356466877,1,Jenkinson,October
2016,80,West Ham,Sunderland,0.105969791,,Lanzini,October
2016,80,West Ham,Sunderland,0.383802817,1,Payet,October
2016,80,West Ham,Sunderland,0.105969791,,Cresswell,October
2016,80,West Ham,Sunderland,0.105969791,,Zarate,October
2016,80,West Ham,Sunderland,0.19,,Payet,October
2016,78,Bournemouth,Watford,0.489813995,1,G Murray,October
2016,78,Bournemouth,Watford,0.338461538,,G Murray,October
2016,78,Bournemouth,Watford,0.105969791,,G Murray,October
2016,78,Bournemouth,Watford,0.181818182,,S Cook,October
2016,78,Bournemouth,Watford,0.195592287,,O'Kane,October
2016,78,Watford,Bournemouth,0.428315412,1,Ighalo,October
2016,78,Watford,Bournemouth,0.197435897,,Anya,October
2016,78,Bournemouth,Watford,0.828,,G Murray,October
2016,76,Aston Villa,Stoke,0.27027027,,Gestede,October
2016,76,Aston Villa,Stoke,0.095588235,,Gestede,October
2016,76,Stoke,Aston Villa,0.105969791,,Adam,October
2016,76,Stoke,Aston Villa,0.251748252,,Walters,October
2016,76,Stoke,Aston Villa,0.428315412,1,Arnautovic,October
2016,76,Stoke,Aston Villa,0.105969791,,Joselu,October
2016,76,Stoke,Aston Villa,0.105969791,,Afellay,October
2016,74,Man CIty,Newcastle,0.732110092,,Fernando,October
2016,74,Man CIty,Newcastle,0.732110092,,Fernando,October
2016,74,Man CIty,Newcastle,0.758687259,1,Aguero,October
2016,74,Man CIty,Newcastle,0.356466877,1,Aguero,October
2016,74,Man CIty,Newcastle,0.25,1,Aguero,October
2016,74,Man CIty,Newcastle,0.352739726,1,De Bruyne,October
2016,74,Man CIty,Newcastle,0.181818182,1,Aguero,October
2016,74,Man CIty,Newcastle,0.758687259,1,Aguero,October
2016,74,Man CIty,Newcastle,0.192,,Iheanacho,October
2016,74,Man CIty,Newcastle,0,,Bony,October
2016,74,Newcastle,Man CIty,0.489813995,,Mitrovic,October
2016,74,Newcastle,Man CIty,0.489813995,1,Mitrovic,October
2016,74,Newcastle,Man CIty,0.356466877,,Mitrovic,October
2016,74,Newcastle,Man CIty,0.105969791,,Wijnaldum,October
2016,74,Man CIty,Newcastle,0.19,,De Bruyne,October
2016,71,Norwich,Leicester,0.758687259,1,Mbokani,October
2016,71,Norwich,Leicester,0.070063694,,Redmond,October
2016,71,Leicester,Norwich,0.268115942,,Vardy,October
2016,71,Leicester,Norwich,0.554744526,,Drinkwater,October
2016,71,Leicester,Norwich,0.197435897,1,Schlupp,October
2016,71,Leicester,Norwich,0.251748252,,Vardy,October
2016,71,Leicester,Norwich,0.828,1,Vardy,October
2016,79,Crystal Palace,Wba,0.15270936,,Bolasie,October
2016,79,Crystal Palace,Wba,0.105969791,,Bolasie,October
2016,79,Crystal Palace,Wba,0.105969791,,Cabaye,October
2016,79,Crystal Palace,Wba,0.2,,Zaha,October
2016,79,Crystal Palace,Wba,0.208219178,,Zaha,October
2016,79,Crystal Palace,Wba,0.758687259,1,Bolasie,October
2016,79,Crystal Palace,Wba,0.105969791,,Bolasie,October
2016,79,Wba,Crystal Palace,0.105969791,,McClean,October
2016,79,Wba,Crystal Palace,0.197435897,,McManaman,October
2016,79,Crystal Palace,Wba,0.828,1,Cabaye,October
2016,77,Swansea,Tottenham,0.489813995,1,A Ayew,October
2016,77,Swansea,Tottenham,0.489813995,,F Fernandez,October
2016,77,Tottenham,Swansea,0.105969791,,Chadli,October
2016,77,Tottenham,Swansea,0.103225806,,Chadli,October
2016,77,Tottenham,Swansea,0.251748252,,Kane,October
2016,77,Tottenham,Swansea,0.105969791,,Eriksen,October
2016,77,Tottenham,Swansea,0.428315412,,Kane,October
2016,77,Tottenham,Swansea,0.105969791,,Dele Alli,October
2016,77,Tottenham,Swansea,0.105969791,,Townsend,October
2016,77,Tottenham,Swansea,0.192,,Townsend,October
2016,77,Tottenham,Swansea,0.19,1,Eriksen,October
2016,77,Tottenham,Swansea,0.19,,Eriksen,October
2016,77,Tottenham,Swansea,0.19,1,Eriksen,October
2016,73,Arsenal,Man Utd,0.758687259,1,A Sanchez,October
2016,73,Arsenal,Man Utd,0.356466877,1,Ozil,October
2016,73,Arsenal,Man Utd,0.307692308,1,A Sanchez,October
2016,73,Arsenal,Man Utd,0.307692308,,Ozil,October
2016,73,Arsenal,Man Utd,0.338461538,,Giroud,October
2016,73,Man Utd,Arsenal,0.180232558,,Rooney,October
2016,73,Man Utd,Arsenal,0.489813995,,Martial,October
2016,73,Man Utd,Arsenal,0.105969791,,A Young,October
2016,73,Man Utd,Arsenal,0.105969791,,Rooney,October
2016,73,Man Utd,Arsenal,0.489813995,,Schweinsteiger,October
2016,72,Everton,Liverpool,0.486725664,,Naismith,October
2016,72,Everton,Liverpool,0.215909091,,McCarthy,October
2016,72,Everton,Liverpool,0.428315412,1,Lukaku,October
2016,72,Everton,Liverpool,0.208219178,,Lukaku,October
2016,72,Liverpool,Everton,0.254098361,,Milner,October
2016,72,Liverpool,Everton,0.352739726,,Skrtel,October
2016,72,Liverpool,Everton,0.758687259,1,Ings,October
2016,72,Liverpool,Everton,0.338680927,,Coutinho,October
2016,81,Watford,Arsenal,0.105969791,,Deeney,October
2016,81,Arsenal,Watford,0.486725664,,Walcott,October
2016,81,Arsenal,Watford,0.105969791,,A Sanchez,October
2016,81,Arsenal,Watford,0.383802817,1,A Sanchez,October
2016,81,Arsenal,Watford,0.486725664,1,Giroud,October
2016,81,Arsenal,Watford,0.356466877,1,Ramsey,October
2016,81,Arsenal,Watford,0.428315412,,Giroud,October
2016,90,West Ham,Crystal Palace,0.06547619,,Payet,October
2016,90,West Ham,Crystal Palace,0.428315412,1,Jenkinson,October
2016,90,West Ham,Crystal Palace,0.489813995,1,Lanzini,October
2016,90,West Ham,Crystal Palace,0.356466877,1,Payet,October
2016,90,Crystal Palace,West Ham,0.828,1,Cabaye,October
2016,89,Wba,Sunderland,0.732110092,1,Berahino,October
2016,89,Sunderland,Wba,0.758687259,,B Jones,October
2016,89,Sunderland,Wba,0.105969791,,M'Vila,October
2016,86,Everton,Man Utd,0.103225806,,Barkley,October
2016,86,Everton,Man Utd,0.33273703,,Lukaku,October
2016,86,Everton,Man Utd,0.105969791,,Barkley,October
2016,86,Man Utd,Everton,0.105969791,,Herrera,October
2016,86,Man Utd,Everton,0.338461538,1,Schneiderlin,October
2016,86,Man Utd,Everton,0.486725664,1,Herrera,October
2016,86,Man Utd,Everton,0.33273703,,Martial,October
2016,86,Man Utd,Everton,0.3025,1,Rooney,October
2016,86,Man Utd,Everton,0.27027027,,Rooney,October
2016,86,Man Utd,Everton,0.268115942,,Martial,October
2016,84,Southampton,Leicester,0.554744526,1,Fonte,October
2016,84,Southampton,Leicester,0.215909091,,Mane,October
2016,84,Southampton,Leicester,0.758687259,1,van Dijk,October
2016,84,Southampton,Leicester,0.125,,Tadic,October
2016,84,Southampton,Leicester,0.105969791,,J Rodriguez,October
2016,84,Leicester,Southampton,0.27027027,,Okazaki,October
2016,84,Leicester,Southampton,0.105969791,,Drinkwater,October
2016,84,Leicester,Southampton,0.105969791,,Vardy,October
2016,84,Leicester,Southampton,0.486725664,1,Vardy,October
2016,84,Leicester,Southampton,0.486725664,,Vardy,October
2016,84,Leicester,Southampton,0.338680927,,Huth,October
2016,84,Leicester,Southampton,0.33273703,1,Vardy,October
2016,83,Man CIty,Bournemouth,0.732110092,1,Sterling,October
2016,83,Man CIty,Bournemouth,0.732110092,1,Bony,October
2016,83,Man CIty,Bournemouth,0.307692308,,Bony,October
2016,83,Man CIty,Bournemouth,0.105969791,,De Bruyne,October
2016,83,Man CIty,Bournemouth,0.486725664,1,Sterling,October
2016,83,Man CIty,Bournemouth,0.105969791,,De Bruyne,October
2016,83,Man CIty,Bournemouth,0.489813995,,Navas,October
2016,83,Man CIty,Bournemouth,0.254098361,1,Sterling,October
2016,83,Man CIty,Bournemouth,0.125,,Zabaleta,October
2016,83,Man CIty,Bournemouth,0.356466877,,Bony,October
2016,83,Man CIty,Bournemouth,0.486725664,1,Bony,October
2016,83,Bournemouth,Man CIty,0.25,1,G Murray,October
2016,82,Chelsea,Aston Villa,0.489813995,1,D Costa,October
2016,82,Chelsea,Aston Villa,0.105969791,,Willian,October
2016,82,Chelsea,Aston Villa,0.338680927,,D Costa,October
2016,82,Aston Villa,Chelsea,0.180232558,,Grealish,October
2016,85,Tottenham,Liverpool,0.3025,,N'Jie,October
2016,85,Tottenham,Liverpool,0.27027027,,Kane,October
2016,85,Tottenham,Liverpool,0.105969791,,K Walker,October
2016,85,Tottenham,Liverpool,0.307692308,,Kane,October
2016,85,Liverpool,Tottenham,0.095588235,,Lallana,October
2016,85,Liverpool,Tottenham,0.105969791,,Coutinho,October
2016,85,Liverpool,Tottenham,0.197435897,,Origi,October
2016,87,Newcastle,Norwich,0.352739726,1,Wijnaldum,October
2016,87,Newcastle,Norwich,0.489813995,1,Wijnaldum,October
2016,87,Newcastle,Norwich,0.192,1,Perez,October
2016,87,Newcastle,Norwich,0.338680927,1,Mitrovic,October
2016,87,Newcastle,Norwich,0.489813995,1,Wijnaldum,October
2016,87,Newcastle,Norwich,0.105969791,1,Wijnaldum,October
2016,87,Norwich,Newcastle,0.732110092,1,Mbokani,October
2016,87,Norwich,Newcastle,0.352739726,1,Redmond,October
2016,87,Norwich,Newcastle,0.489813995,,Bassong,October
2016,87,Norwich,Newcastle,0.383802817,,Mbokani,October
2016,87,Norwich,Newcastle,0.105969791,,R Brady,October
2016,87,Norwich,Newcastle,0.105969791,,Howson,October
2016,88,Swansea,Stoke,0.105969791,,Shelvey,October
2016,88,Swansea,Stoke,0.105969791,,Gomis,October
2016,88,Stoke,Swansea,0.15270936,,Afellay,October
2016,88,Stoke,Swansea,0.828,1,Bojan,October
2016,93,Arsenal,Everton,0.486725664,1,Giroud,October
2016,93,Arsenal,Everton,0.732110092,1,Koscielny,October
2016,93,Arsenal,Everton,0.208219178,,Giroud,October
2016,93,Arsenal,Everton,0.105969791,,Ozil,October
2016,93,Arsenal,Everton,0.356466877,,Flamini,October
2016,93,Everton,Arsenal,0.15270936,1,Barkley,October
2016,93,Everton,Arsenal,0.105969791,,Coleman,October
2016,93,Everton,Arsenal,0.215909091,,Barkley,October
2016,93,Everton,Arsenal,0.33273703,,Deulofeu,October
2016,93,Everton,Arsenal,0.146919431,,Mirallas,October
2016,100,Norwich,Wba,0.2,,Redmond,October
2016,100,Norwich,Wba,0.268115942,,Mbokani,October
2016,100,Norwich,Wba,0.105969791,,Tettey,October
2016,100,Wba,Norwich,0.105969791,,Brunt,October
2016,100,Wba,Norwich,0.105969791,,Brunt,October
2016,100,Wba,Norwich,0.758687259,1,Rondon,October
2016,100,Wba,Norwich,0.105969791,,Brunt,October
2016,99,Stoke,Watford,0.125,,Bojan,October
2016,99,Watford,Stoke,0.251533742,1,Deeney,October
2016,99,Watford,Stoke,0.15270936,1,Abdi,October
2016,99,Watford,Stoke,0.105969791,,Paredes,October
2016,97,Aston Villa,Swansea,0.554744526,1,J Ayew,October
2016,97,Aston Villa,Swansea,0.105969791,,J Ayew,October
2016,97,Swansea,Aston Villa,0.338461538,,A Ayew,October
2016,97,Swansea,Aston Villa,0.33273703,,A Ayew,October
2016,97,Swansea,Aston Villa,0.732110092,1,A Ayew,October
2016,97,Aston Villa,Swansea,0.19,,Richardson,October
2016,97,Swansea,Aston Villa,0.19,1,Sigurdsson,October
2016,92,Leicester,Crystal Palace,0.105969791,,Mahrez,October
2016,92,Leicester,Crystal Palace,0.105969791,,Drinkwater,October
2016,92,Leicester,Crystal Palace,0.758687259,1,Vardy,October
2016,92,Crystal Palace,Leicester,0.105969791,,Cabaye,October
2016,92,Crystal Palace,Leicester,0.105969791,,Sako,October
2016,92,Crystal Palace,Leicester,0.486725664,,Bamford,October
2016,92,Crystal Palace,Leicester,0.215909091,,Bamford,October
2016,91,West Ham,Chelsea,0.3025,1,Zarate,October
2016,91,West Ham,Chelsea,0.338461538,,Collins,October
2016,91,West Ham,Chelsea,0.307692308,,Zarate,October
2016,91,West Ham,Chelsea,0.486725664,1,Carroll,October
2016,91,Chelsea,West Ham,0.105969791,,Willian,October
2016,91,Chelsea,West Ham,0.489813995,,Zouma,October
2016,91,Chelsea,West Ham,0.486725664,1,G Cahill,October
2016,91,Chelsea,West Ham,0.307692308,,Ramires,October
2016,91,West Ham,Chelsea,0.19,,Payet,October
2016,96,Liverpool,Southampton,0.105969791,,Lallana,October
2016,96,Liverpool,Southampton,0.338461538,1,Benteke,October
2016,96,Southampton,Liverpool,0.338461538,,S Davis,October
2016,96,Southampton,Liverpool,0.428315412,,van Dijk,October
2016,96,Southampton,Liverpool,0.732110092,1,Mane,October
2016,98,Bournemouth,Tottenham,0.352739726,1,Ritchie,October
2016,98,Bournemouth,Tottenham,0.105969791,,Ritchie,October
2016,98,Tottenham,Bournemouth,0.828,1,Kane,October
2016,98,Tottenham,Bournemouth,0.383802817,1,Dembele,October
2016,98,Tottenham,Bournemouth,0.383802817,,Kane,October
2016,98,Tottenham,Bournemouth,0.732110092,1,Lamela,October
2016,98,Tottenham,Bournemouth,0.486725664,1,Kane,October
2016,98,Tottenham,Bournemouth,0.146919431,,Kane,October
2016,98,Tottenham,Bournemouth,0.428315412,,Alderweireld,October
2016,98,Tottenham,Bournemouth,0.758687259,1,Kane,October
2016,98,Tottenham,Bournemouth,0.251748252,,N'Jie,October
2016,94,Man Utd,Man CIty,0.428315412,,Smalling,October
2016,94,Man CIty,Man Utd,0.105969791,,Navas,October
2016,95,Sunderland,Newcastle,0.758687259,1,B Jones,October
2016,95,Sunderland,Newcastle,0.352739726,1,S Fletcher,October
2016,95,Newcastle,Sunderland,0.489813995,,Coloccini,October
2016,95,Newcastle,Sunderland,0.181818182,,Wijnaldum,October
2016,95,Newcastle,Sunderland,0.105969791,,M Sissoko,October
2016,95,Newcastle,Sunderland,0.352739726,,Colback,October
2016,95,Newcastle,Sunderland,0.27027027,,Mitrovic,October
2016,95,Newcastle,Sunderland,0.105969791,,Perez,October
2016,95,Newcastle,Sunderland,0.208219178,,Wijnaldum,October
2016,95,Newcastle,Sunderland,0.333,,Wijnaldum,October
2016,95,Sunderland,Newcastle,0.828,1,A Johnson,October
2016,110,Watford,West Ham,0.489813995,,Ake,October
2016,110,Watford,West Ham,0,,Ighalo,October
2016,110,Watford,West Ham,0.732110092,1,Ighalo,October
2016,110,Watford,West Ham,0.338461538,1,Ighalo,October
2016,110,Watford,West Ham,0.195592287,,Ighalo,October
2016,110,West Ham,Watford,0.105969791,,Payet,October
2016,110,West Ham,Watford,0.33273703,,Kouyate,October
2016,110,West Ham,Watford,0.489813995,,Collins,October
2016,108,Newcastle,Stoke,0.251748252,,Mitrovic,October
2016,108,Newcastle,Stoke,0.3025,,M Sissoko,October
2016,108,Newcastle,Stoke,0.105969791,,Perez,October
2016,108,Newcastle,Stoke,0.3025,,M Sissoko,October
2016,108,Newcastle,Stoke,0.486725664,,Lascelles,October
2016,108,Stoke,Newcastle,0.428315412,,Walters,October
2016,108,Stoke,Newcastle,0.486725664,,Walters,October
2016,108,Newcastle,Stoke,0.19,,Wijnaldum,October
2016,107,Man CIty,Norwich,0.105969791,,Bony,October
2016,107,Man CIty,Norwich,0.489813995,,Otamendi,October
2016,107,Man CIty,Norwich,0.356466877,1,Otamendi,October
2016,107,Man CIty,Norwich,0.828,1,Y Toure,October
2016,107,Norwich,Man CIty,0.33273703,,Jarvis,October
2016,107,Norwich,Man CIty,0.758687259,1,Jerome,October
2016,107,Norwich,Man CIty,0.105969791,,M Olsson,October
2016,107,Man CIty,Norwich,0.19,,Y Toure,October
